condition,sigma0_um,sigma0_samples,sigma0_pixels,cycle,time_s,corr,fidelity,phaseCoherence,sigma_um,sigmaLocal_um,fwhm_um,width_ratio,fwhm_ratio,drift_um,driftLocal_um,logEnergy,peak_rel,leakage,gain_last,corr_vs_half
C_mla,32,1.0078740157480315,0.5039370078740157,0,0,1,1,1,32.00000251280508,31.969922220655036,71.65207711056505,1,1,0,3.0665868333667485e-13,0,1,0.00021755497889175412,1,1
C_mla,32,1.0078740157480315,0.5039370078740157,1,2.726693434470102e-10,0.9914589323900794,0.9456873838077452,0.994998050202434,53.04802107506759,32.366597512996925,71.65207711056505,1.6577505284207386,1,0.10786647851573276,0.017445267699790372,-0.49766077637597395,1.0874230004627083,0.03543478148039547,0.6079511313131608,0.9914589323900794
C_mla,32,1.0078740157480315,0.5039370078740157,2,5.453386868940204e-10,0.9901445633641237,0.9308772421161673,0.9966044197814762,89.75935949272191,32.18634884126959,71.65207711056505,2.8049797638860787,1,0.2932514925695432,0.012585530101178117,-1.0044814504299564,1.0769783546732896,0.053533932340802726,0.6024077881440886,0.9998934798481843
C_mla,32,1.0078740157480315,0.5039370078740157,3,8.180080303410306e-10,0.9904847427775689,0.9100785297673368,0.9938668057576996,124.61653762978628,32.13281790645188,71.65207711056505,3.8942664951329267,1,0.7989963527168368,0.050957811091030314,-1.5112016668648036,1.0555372235925375,0.07005416456705782,0.6024683076360052,0.9999704083875947
C_mla,32,1.0078740157480315,0.5039370078740157,4,1.0906773737880408e-9,0.9911422976581592,0.8898566084230108,0.9933491550303676,146.20190393814414,32.02158772471994,71.65207711056505,4.568809139300542,1,3.1736178752400708,0.039863467709159606,-2.02237785632328,1.0322395608607622,0.09068903128087968,0.5997896974490922,0.9999196730154588
C_mla,32,1.0078740157480315,0.5039370078740157,6,1.6360160606820612e-9,0.993909034147559,0.8384944213790908,0.9893813790406939,168.149949153927,32.229899540521465,71.65207711056505,5.254685498435206,1,3.989285504676366,0.06448390579359778,-3.0460753909005236,0.9539650406578695,0.13892598354544794,0.5992611934006338,0.9994445351429211
C_mla,32,1.0078740157480315,0.5039370078740157,7,1.9086854041290715e-9,0.9942518457146682,0.8079398427799278,0.9874286773340334,181.80358471748133,32.191525089786225,71.65207711056505,5.681361576291471,1,4.9724898840132585,0.04099849468435647,-3.559447504465327,0.9175032253196403,0.1676999935900616,0.5984740498535525,0.9999105630433455
C_mla,32,1.0078740157480315,0.5039370078740157,10,2.726693434470102e-9,0.9930462842308638,0.7060454732113018,0.9854077514905589,226.6999850273945,32.37428239186945,71.65207711056505,7.084373975804487,1,8.51416622745572,0.10742747381419102,-5.10847529735394,0.7885527495037362,0.2708465484127015,0.5956979206032044,0.9986939922265622
C_mla,32,1.0078740157480315,0.5039370078740157,13,3.5447014648111325e-9,0.9864820117682059,0.6094838169170838,0.9860890156187821,256.7299193492472,32.354773707364124,71.65207711056505,8.022809349671597,1,11.043020518030193,0.11228884051338824,-6.6671139469361025,0.6639088858012518,0.3723608375609221,0.5942743886931109,0.9971000886928795
C_mla,32,1.0078740157480315,0.5039370078740157,18,4.9080481820461834e-9,0.9460352774288244,0.44985508900359206,0.9890577499634693,281.8743585902413,32.09094310860058,71.65207711056505,8.808573014250445,1,10.136523744438081,0.15996150554793329,-9.259910593325358,0.4885032839578423,0.5395305191657915,0.5963002458376072,0.9843906047172621
C_mla,32,1.0078740157480315,0.5039370078740157,24,6.544064242728245e-9,0.8235453643214372,0.28661303934517474,0.9911502209930284,300.3085344910655,31.784188787944586,71.65207711056505,9.384640965915374,1,2.1067596561613935,0.18781244769888275,-12.3411379481073,0.3186109873549176,0.7072203598906561,0.5997186559423847,0.957963198784207
C_mla,32,1.0078740157480315,0.5039370078740157,32,8.725418990304326e-9,0.5421702007382462,0.14056261733132064,0.9885330556016731,338.42748835010434,31.633588132558394,160.21891514828016,10.575858180469819,2.23606797749979,16.50084866494939,0.09666418848297907,-16.415856074314437,0.16510314207929477,0.8547767868869597,0.6013813646642586,0.8924477736416367
C_mla,32,1.0078740157480315,0.5039370078740157,42,1.1452112424774428e-8,0.20107891143240503,0.04933589603682282,0.9758242456331933,395.9005013857456,32.336460869088306,151.99700883294582,12.371889696799947,2.1213203435596424,39.22076584786004,0.8391017044612078,-21.499822555718037,0.1631521710752735,0.9476403672350563,0.6013705699384587,0.8817899256210193
C_mla,32,1.0078740157480315,0.5039370078740157,56,1.5269483233032572e-8,0.017133495311715714,0.0033841397067439416,0.8339355598435885,463.79242722954416,39.74479159600312,124.10503802334165,14.493512212817906,1.7320508075688772,77.0293857828622,8.557395983094093,-28.62980230641758,0.15804983269161266,0.9943269708519079,0.6005788238392539,0.9417318840945542
C_mla,32,1.0078740157480315,0.5039370078740157,75,2.0450200758525765e-8,0.0569570909491375,0.010488200790387711,0.9542745757939478,539.3972309188218,36.69237022062351,134.04876179922087,16.856162142580374,1.8708286933869709,119.19396803239633,1.5976825031143078,-38.3264767719457,0.10686946996276363,0.9877788954657845,0.6001274347170226,0.8555398156727685
C_mla,32,1.0078740157480315,0.5039370078740157,100,2.726693434470102e-8,0.020848643447665346,0.0038806220785629853,0.8968379061055569,605.8658625886688,41.242227438581104,160.21891514828016,18.933306719154984,2.23606797749979,156.50041234993964,0.7791180562297886,-51.09280757804266,0.07827996340197714,0.9943520317456809,0.6000122791301833,0.8241877829896085
C_mla,32,1.0078740157480315,0.5039370078740157,133,3.6265022678452355e-8,0.0466996404034965,0.0075513121666550805,0.9551460846418484,679.0682502929249,36.223929825995285,101.3313392219639,21.22088115528084,1.4142135623730951,144.92211716942552,5.501345745692522,-67.979834915315,0.1166848543916888,0.9909389648930335,0.5991994813286811,0.5820987977560829
C_mla,32,1.0078740157480315,0.5039370078740157,178,4.853514313356782e-8,0.5480978080820751,0.07859467290546353,0.9934053328977834,719.7953527466061,32.08717985906611,101.3313392219639,22.493603007017693,1.4142135623730951,213.64186729903938,1.0465007685049736,-90.99267789416156,0.09379663549386698,0.9195787196186006,0.5999503992976339,0.4462886219787362
C_mla,32,1.0078740157480315,0.5039370078740157,237,6.462263439694142e-8,0.025746457483576797,0.004121662547512086,0.9111387553679225,748.1898431290582,41.773611193069925,143.3041542211301,23.38093076179177,2,242.004032160709,2.9067997915361037,-121.04065746563936,0.06430528559825052,0.9942759120803244,0.6016360999279935,0.3291898690704137
C_mla,32,1.0078740157480315,0.5039370078740157,316,8.616351252925523e-8,0.35504534200659077,0.04759792124234234,0.9880821034843648,776.6622724601286,33.277239182380804,156.1620816098684,24.27069410851891,2.1794494717703365,199.70841673018396,0.39981951427404083,-161.13457338193226,0.06685393504686182,0.9508438498257115,0.6010706883834358,0.6323579556832277
