condition,sigma0_um,sigma0_samples,sigma0_pixels,cycle,time_s,corr,fidelity,phaseCoherence,sigma_um,sigmaLocal_um,fwhm_um,width_ratio,fwhm_ratio,drift_um,driftLocal_um,logEnergy,peak_rel,leakage,gain_last,corr_vs_half
img_full,20,1.9999999999999996,0.9999999999999998,0,0,1,1,1,19.999999999999833,19.475351826612066,45.13516668382051,1,1,0,4.545655798182263e-14,0,1,0.011422086093091144,1,1
img_full,20,1.9999999999999996,0.9999999999999998,1,6.673175776646975e-10,0.9994995671651309,0.9987197449623764,0.9998099238261255,20.582526248849856,19.722276119858776,49.18490759365935,1.0291263124425014,1.0897247358851683,0.0008478203846220494,0.025513182692774323,-0.3811684672514063,0.9541089528801108,0.010673642423651875,0.6830628062127787,0.9994995671651309
img_full,20,1.9999999999999996,0.9999999999999998,2,1.334635155329395e-9,0.9993370142227376,0.9984667114986424,0.9997687054389386,20.524068640746094,19.775957042248454,50.4626504404032,1.0262034320373132,1.118033988749895,0.013898553121686566,0.02468081006090696,-0.7612347642778643,0.9478537660473344,0.010495203258203634,0.6838160727372691,0.9999874832740865
img_full,20,1.9999999999999996,0.9999999999999998,3,2.0019527329940924e-9,0.9992625519321571,0.9983298286325116,0.9997604411900632,20.54799459232739,19.801524545005687,51.708829458264105,1.0273997296163784,1.14564392373896,0.02407579803082054,0.024910839235426228,-1.1411200650586688,0.9432343371090023,0.010519214471171656,0.6839398520806124,0.9999969414226654
img_full,20,1.9999999999999996,0.9999999999999998,4,2.66927031065879e-9,0.9992045093188144,0.9981979155223683,0.9997433686406106,20.57398680364797,19.821531966842254,55.27906391541368,1.0286993401824072,1.224744871391589,0.032406680815735646,0.022306886485153415,-1.5209319018667555,0.940661220664063,0.010562280722466122,0.6839900988648877,0.9999987520980527
img_full,20,1.9999999999999996,0.9999999999999998,6,4.003905465988185e-9,0.9990976445913725,0.9979503675796141,0.999697810069852,20.63167273500798,19.853262692031112,55.27906391541368,1.0315836367504079,1.224744871391589,0.04868867993346781,0.013791898987706016,-2.280452504256369,0.9368658171164421,0.010652100647833174,0.6840335697245645,0.9999963530098102
img_full,20,1.9999999999999996,0.9999999999999998,7,4.671223043652883e-9,0.9990594240148581,0.9978409394478142,0.9996738573080688,20.65850870103097,19.865469289334236,55.27906391541368,1.032925435051557,1.224744871391589,0.056544325381887216,0.00958696838115397,-2.660183927065193,0.9353988279275737,0.01071138084695511,0.6840451034557334,0.9999995636945118
img_full,20,1.9999999999999996,0.9999999999999998,10,6.673175776646975e-9,0.9989642278062664,0.9975187779854339,0.999588061546111,20.73295559899467,19.89570182759298,55.27906391541368,1.0366477799497424,1.224744871391589,0.07914163314792558,0.004512012852218743,-3.799314115927853,0.9317988879082886,0.010912791585475756,0.684065344368392,0.9999974372530611
img_full,20,1.9999999999999996,0.9999999999999998,13,8.675128509641068e-9,0.9988902337335434,0.9971903973823147,0.999482607526914,20.797440211270626,19.92014619786673,55.27906391541368,1.03987201056354,1.224744871391589,0.10106097691075412,0.018149611765151986,-4.9383870926411255,0.9290109853757467,0.011142021922878276,0.6840758034031236,0.9999985129114669
img_full,20,1.9999999999999996,0.9999999999999998,18,1.2011716397964554e-8,0.9987914467639896,0.9965928198914775,0.9992623334033628,20.886886038296407,19.95482728497151,55.27906391541368,1.044344301914829,1.224744871391589,0.1368496076082928,0.041438587923082665,-6.836775576380693,0.925282658449398,0.01157429153333156,0.6840850359468066,0.9999973788751212
img_full,20,1.9999999999999996,0.9999999999999998,24,1.601562186395274e-8,0.9986918524662561,0.9957548717470647,0.9989257059206346,20.977871542519047,19.992558937952666,55.27906391541368,1.048893577125961,1.224744871391589,0.17884251421914302,0.06927434166513587,-9.114781278540338,0.9214929565153277,0.012169539902704751,0.6840909449351489,0.9999973040044307
img_full,20,1.9999999999999996,0.9999999999999998,32,2.135416248527032e-8,0.9985680490535835,0.9943889727026592,0.9983598748374162,21.09345200401241,20.042286440371374,55.27906391541368,1.0546726002006293,1.224744871391589,0.23321788432653276,0.1056172442420386,-12.152063818085137,0.9167621545361077,0.013095770580398236,0.6840955786340149,0.9999958318767903
img_full,20,1.9999999999999996,0.9999999999999998,42,2.8027338261917293e-8,0.9984066133124763,0.9922465586746433,0.9974790079392426,21.247914239071637,20.10833829177253,55.27906391541368,1.0623957119535907,1.224744871391589,0.29881944076814787,0.1493300813091217,-15.948609543152948,0.9106520031801042,0.01447303205548478,0.6840991377802935,0.9999932642782839
img_full,20,1.9999999999999996,0.9999999999999998,56,3.736978434922306e-8,0.9981428378671785,0.9884116880632746,0.9959567870251924,21.49447557606682,20.212436591713907,55.27906391541368,1.07472377880335,1.224744871391589,0.38691897986841595,0.2069705192516663,-21.263707596502318,0.90123863819094,0.01681605354320559,0.6841021814334488,0.9999841951886933
img_full,20,1.9999999999999996,0.9999999999999998,75,5.004881832485231e-8,0.9976741586001799,0.9816541657830674,0.993436667100919,21.887274545037442,20.378604718697904,55.27906391541368,1.0943637272518814,1.224744871391589,0.5002300047151347,0.2784470364616589,-28.47698051765369,0.8862952838911787,0.02077441381670808,0.684104629849737,0.9999605405889503
img_full,20,1.9999999999999996,0.9999999999999998,100,6.673175776646975e-8,0.9967755875122702,0.9701107994238921,0.9895080071789917,22.502503269063727,20.641597797026396,55.27906391541368,1.1251251634531958,1.224744871391589,0.6385354553713704,0.3607093696603714,-37.96805154545293,0.8625882107806062,0.027354440943702873,0.6841065270512363,0.9998987476171888
img_full,20,1.9999999999999996,0.9999999999999998,133,8.875323782940476e-8,0.9948666337680279,0.9505111350218024,0.9836147931668415,23.476041734562884,21.06047815385704,55.27906391541368,1.173802086728154,1.224744871391589,0.8017358055125233,0.4491626867329929,-50.4961858530321,0.8244848856550894,0.038432722241680595,0.6841079895783533,0.9997222577673525
img_full,20,1.9999999999999996,0.9999999999999998,178,1.1878252882431615e-7,0.9902265911340723,0.9165890042145155,0.9749991207938516,25.0670149232591,21.74116252604291,55.27906391541368,1.2533507461629656,1.224744871391589,0.9873952304761754,0.5346732914875106,-67.5799214562088,0.7616633283279847,0.05790554563556105,0.6841091202724523,0.9991462237323233
img_full,20,1.9999999999999996,0.9999999999999998,237,1.5815426590653332e-7,0.9785014092095327,0.8618016559422246,0.9639773815890088,27.530726434527704,22.76507418830151,55.27906391541368,1.3765363217263968,1.224744871391589,1.1645460104852452,0.5923610456385519,-89.97851459746052,0.6654612424463323,0.09089852390911801,0.6841099416600834,0.997517978852913
img_full,20,1.9999999999999996,0.9999999999999998,316,2.108723545420444e-7,0.9471712503177179,0.776187118301435,0.9518186498024973,31.32642950362454,24.230270576368277,63.83076486422924,1.56632147518124,1.414213562373095,1.2825339038558612,0.5949671005984815,-119.96977039494021,0.5259739032907804,0.1474698257225614,0.6841105456684957,0.9926284023328396
img_full,20,1.9999999999999996,0.9999999999999998,422,2.8160801777450236e-7,0.8683569215897143,0.653871592340477,0.9431927989749075,36.99651322728093,26.089798817110225,80.58239062071398,1.849825661364062,1.7853571071357126,1.2261953461662423,0.5227012006072966,-160.2111228322073,0.35634676763410233,0.24179181958658968,0.6841109864595766,0.9807023841850393
img_full,20,1.9999999999999996,0.9999999999999998,562,3.7503247864756e-7,0.9668866453057842,0.9517408357721237,0.9944580055190008,45.01917283273415,27.93164115330763,117.26460285670079,2.2509586416367267,2.598076211353316,0.7765312287473909,0.40410272475210696,-213.36000148857178,0.20015525495628173,0.3840147457493115,0.6841113226843232,0.9668866453057842
img_full,20,1.9999999999999996,0.9999999999999998,750,5.004881832485231e-7,0.5857845354006562,0.36287416240295656,0.9614981427048624,56.10352924543697,28.90988850564157,145.81872443920645,2.805176462271872,3.2307119958300214,0.4942326120907399,0.24112752066424534,-284.7312619658136,0.12344033749100669,0.5632124202999969,0.6841116720637215,0.963934809265704
img_full,20,1.9999999999999996,0.9999999999999998,1000,6.673175776646975e-7,0.5178447601961664,0.25076164466085477,0.968823969373526,70.60018995145751,28.682954302416917,165.83719174624105,3.5300094975729053,3.674234614174767,3.351097725792416,0.4830326459992323,-379.6396948090162,0.09416177696662557,0.7149088647365287,0.6841122139371308,0.9585160423472376
img_full,20,1.9999999999999996,0.9999999999999998,1334,8.902016486047065e-7,0.4024369528186739,0.1643762529392938,0.9685010490669282,88.51463174672132,29.46773221478036,224.82795628210022,4.425731587336103,4.981214711292819,9.176031810367727,1.3125003333063692,-506.4370077449146,0.05150575913362315,0.8038444660281442,0.6841131122389216,0.9628265101205097
img_full,20,1.9999999999999996,0.9999999999999998,1778,0.000001186490653087832,0.33940669495526055,0.10974864405199458,0.9596238648126525,108.30954831336793,29.370556612119895,260.01734523957657,5.415477415668442,5.7608593109014565,20.178286068736508,1.1658644294684903,-674.9932523442699,0.035212580783261005,0.8691716484150837,0.6841141638221759,0.9698759984634593
