condition,sigma0_um,sigma0_samples,sigma0_pixels,cycle,time_s,corr,fidelity,phaseCoherence,sigma_um,sigmaLocal_um,fwhm_um,width_ratio,fwhm_ratio,drift_um,driftLocal_um,logEnergy,peak_rel,leakage,gain_last,corr_vs_half
img,40,3.999999999999999,1.9999999999999996,0,0,1,1,1,40.00000000000014,38.94069991826731,98.3698151873187,1,1,0,1.2064794296232988e-13,0,1,0.011583532514868433,1,1
img,40,3.999999999999999,1.9999999999999996,1,6.673175776646975e-10,0.9999999829532707,0.9999997983031447,0.9999999108340747,40.00437694500181,38.94419196065043,98.3698151873187,1.0001094236250416,1,0.007883880710249626,0.007554685013640863,-0.3796286485785134,0.9998467639963674,0.011594529907915652,0.6841154092774904,0.9999999829532707
img,40,3.999999999999999,1.9999999999999996,2,1.334635155329395e-9,0.9999999343309541,0.9999991999663321,0.9999996446101069,40.008773617710865,38.947647658336024,98.3698151873187,1.0002193404427682,1,0.0157465993122711,0.015053230734875075,-0.7592572941603624,0.9996815829021042,0.011605964116098377,0.6841154113275547,0.9999999839833467
img,40,3.999999999999999,1.9999999999999996,3,2.0019527329940924e-9,0.9999998539908938,0.9999982039025546,0.9999992012736345,40.01319183498111,38.951120144318075,98.3698151873187,1.000329795874524,1,0.023587814177489442,0.022515720657618442,-1.138885938885678,0.9995101113306102,0.011617407643427446,0.6841154119135223,0.9999999840446926
img,40,3.999999999999999,1.9999999999999996,4,2.66927031065879e-9,0.9999997418650511,0.9999968100060497,0.999998580888003,40.01763163004093,38.95460992000938,98.3698151873187,1.0004407907510198,1,0.03140748078958892,0.029951053691581245,-1.5185145831610947,0.9993349530774069,0.011628887801675925,0.6841154122213052,0.9999999840525586
img,40,3.999999999999999,1.9999999999999996,6,4.003905465988185e-9,0.9999994219986623,0.9999928284256562,0.9999968093160508,40.026576097092914,38.96163636087751,98.3698151873187,1.0006644024273195,1,0.04698210797089983,0.04475423391719492,-2.277771870843714,0.9989727596847542,0.011652050343182618,0.6841154125940364,0.9999999361869674
img,40,3.999999999999999,1.9999999999999996,7,4.671223043652883e-9,0.999999214229131,0.9999902407449608,0.9999956583084307,40.03108079676937,38.9651738429925,98.3698151873187,1.0007770199192307,1,0.054737066988298465,0.0521208210985559,-2.657400514432122,0.9987902629884303,0.011663722606130467,0.6841154126912983,0.9999999840432862
img,40,3.999999999999999,1.9999999999999996,10,6.673175776646975e-9,0.9999983992303555,0.9999800901240149,0.9999911455916358,40.044724579975785,38.9758820797261,98.3698151873187,1.001118114499391,1,0.07787244244588949,0.07408809588048193,-3.7962864445758835,0.9982305194325356,0.011699140954032905,0.6841154128961144,0.9999998562640064
img,40,3.999999999999999,1.9999999999999996,13,8.675128509641068e-9,0.999997296396806,0.9999663581698769,0.9999850454202647,40.0585628111723,38.98673276267866,98.3698151873187,1.001464070279304,1,0.1008134935243256,0.09585958686441991,-4.935172374073089,0.997658121179338,0.011735182266627286,0.6841154130161958,0.9999998560940585
img,40,3.999999999999999,1.9999999999999996,18,1.2011716397964554e-8,0.999994817234079,0.9999355135343339,0.9999713583515776,40.08205784887836,39.00513648382586,98.3698151873187,1.0020514462219554,1,0.13861651986004184,0.1317128309181823,-6.8333155890396915,0.9966785083875197,0.011796608771313943,0.6841154131402132,0.9999995995258811
img,40,3.999999999999999,1.9999999999999996,24,1.601562186395274e-8,0.9999907813615331,0.9998853710649945,0.9999491424235025,40.11096181922694,39.027743151838685,98.3698151873187,1.00277404548067,1,0.18326686661350325,0.1740333772239336,-9.111087446121411,0.9954614651929983,0.011872608691514075,0.6841154132340816,0.9999994216674789
img,40,3.999999999999999,1.9999999999999996,32,2.135416248527032e-8,0.9999835913522647,0.9997962413740208,0.9999097339694929,40.150700713670425,39.058767697569735,98.3698151873187,1.003767517841757,1,0.24158937761863428,0.22926823962096415,-12.148116587929184,0.9937753099590141,0.011977829176663013,0.6841154133108571,0.9999989673624529
img,40,3.999999999999999,1.9999999999999996,42,2.8027338261917293e-8,0.9999716747190827,0.9996490508244393,0.9998448320313027,40.20229364008459,39.09895301364118,98.3698151873187,1.0050573410021113,1,0.31254414507022504,0.2963975950717181,-15.944403014213126,0.9915666027766167,0.012115668316035277,0.6841154133724585,0.9999983752322211
img,40,3.999999999999999,1.9999999999999996,56,3.736978434922306e-8,0.9999494539517965,0.9993762562942873,0.9997250086016306,40.278081143875184,39.15780098232502,98.3698151873187,1.006952028596876,1,0.4082398807812834,0.3868030247565228,-21.259204009885075,0.988293370025709,0.012320560706327255,0.6841154134240662,0.9999967781324443
img,40,3.999999999999999,1.9999999999999996,75,5.004881832485231e-8,0.9999087399027584,0.9988817122802851,0.9995089963739153,40.387507385375415,39.242406797848425,98.3698151873187,1.0096876846343819,1,0.5313088937410851,0.502811669204977,-28.472148217055143,0.983524830090762,0.012621230669589312,0.6841154134645301,0.9999939446603585
img,40,3.999999999999999,1.9999999999999996,100,6.673175776646975e-8,0.9998359684626952,0.9980135025529031,0.9991327903446199,40.542851916133664,39.361822207070034,98.3698151873187,1.0135712979033382,1,0.6812840842483096,0.6437014262321534,-37.96286427788646,0.9767045444949762,0.01305741383715564,0.6841154134942937,0.9999891565419623
img,40,3.999999999999999,1.9999999999999996,133,8.875323782940476e-8,0.9997045077692075,0.996490918396455,0.9984805227975536,40.76726568451767,39.53297518436373,98.3698151873187,1.019181642112938,1,0.8583994689592767,0.8091807016465957,-50.490609477015376,0.9668115101575824,0.013706015002153182,0.684115413514419,0.9999800528411126
img,40,3.999999999999999,1.9999999999999996,178,1.1878252882431615e-7,0.999454191961901,0.9937302926048189,0.9973175609445689,41.10769424553316,39.789699138376164,99.01487006738307,1.0276923561383255,1.006557447310804,1.061581727219447,0.9972010419754476,-67.57389838389406,0.9518353670701936,0.01473005813001449,0.6841154135259224,0.9999595987526959
img,40,3.999999999999999,1.9999999999999996,237,1.5815426590653332e-7,0.9989844344665945,0.9889332990225428,0.9953454994026446,41.611426624156316,40.163405887207844,99.6557497033376,1.0402856656039043,1.0130724502589559,1.260760411883788,1.1780169574536454,-89.9719882834439,0.9299527558253204,0.01633167291730775,0.6841154135288248,0.999921236303732
img,40,3.999999999999999,1.9999999999999996,316,2.108723545420444e-7,0.9980559064695966,0.9804766706358852,0.9919891160846482,42.38075197272557,40.720395955048616,100.9253008808064,1.0595187993181354,1.0259783520851542,1.4076901674463276,1.3042721319871355,-119.96265103036572,0.8974882733033601,0.01897362843929551,0.6841154135257557,0.9998326574244814
img,40,3.999999999999999,1.9999999999999996,422,2.8160801777450236e-7,0.9961464330567028,0.9656529296872702,0.9863911707205404,43.56511278392194,41.546149115484795,103.41765891652821,1.0891278195980447,1.0513149660756937,1.3889622223388032,1.2695695004388172,-160.2032871217097,0.8501222557824363,0.02350221278827891,0.6841154135231272,0.9996287646990408
img,40,3.999999999999999,1.9999999999999996,562,3.7503247864756e-7,0.9921790912547055,0.9404984689666175,0.9774943463294895,45.35086492396114,42.71999342069769,105.85134856802456,1.1337716230990245,1.076055173697941,0.9852492606137833,0.8819909600909975,-213.3512970534079,0.7846757203449957,0.03139270421997464,0.684115413529637,0.9991887621923556
img,40,3.999999999999999,1.9999999999999996,750,5.004881832485231e-7,0.983752071432109,0.8982526520927806,0.9636434920907305,48.03530585086508,44.32772259540091,112.27230955528667,1.2008826462716229,1.1413288653790232,0.23127032692320013,0.1914439680551976,-284.7214818142103,0.6993178213885266,0.045668626263538625,0.6841154135578039,0.9981960131762629
img,40,3.999999999999999,1.9999999999999996,1000,6.673175776646975e-7,0.9665167147944328,0.8309994583816925,0.9429534954680235,51.86808400239032,46.310839044512456,122.57335203001882,1.2967021000597534,1.2460463791317595,3.0247447693057197,2.4222893443279134,-379.6286423842024,0.6041266137707032,0.07105550485433254,0.6841154136173823,0.9962589614429267
img,40,3.999999999999999,1.9999999999999996,1334,8.902016486047065e-7,0.9332843611241998,0.7305155202238162,0.9121802338889593,56.95594252835364,48.41249016619524,133.98760233979036,1.423898563208836,1.3620804520639511,8.762126477547087,6.393921851684998,-506.4246088701403,0.5014729200775093,0.11389226121411944,0.6841154136976976,0.9927122200805198
img,40,3.999999999999999,1.9999999999999996,1778,0.000001186490653087832,0.8742140211363654,0.5947098332285763,0.8658234156993957,62.759833761546986,50.09108683815222,147.12264360219257,1.568995844038669,1.4956076040402972,19.618285406159472,12.692116114345376,-674.9797259468652,0.41189969495728274,0.17802849545178323,0.6841154137609176,0.9866856613052969
img,40,3.999999999999999,1.9999999999999996,2371,0.0000015822099766429978,0.7720978137168374,0.43051674488370734,0.7953673960585004,67.40953369396202,50.5374480421457,159.57691216057307,1.6852383423490447,1.6222142113076254,38.78519805910596,22.418320132744793,-900.0995106580756,0.3571586262963998,0.26166022609775086,0.6841154137625377,0.9749766222368074
img,40,3.999999999999999,1.9999999999999996,3162,0.0000021100581805757735,0.5829932867932069,0.2557254869114217,0.6998408833946034,66.594447596382,48.0789073839715,157.9730833933718,1.6648611899095442,1.6059101370939328,69.32267064550668,38.67091243562747,-1200.3857666099077,0.3664170125639052,0.36517176952080344,0.684115413554326,0.9472869975284653
img,40,3.999999999999999,1.9999999999999996,4217,0.000002814078225012029,0.24160304274812605,0.10400148058833988,0.6536487606147989,54.329124480713666,38.50995820726909,126.66024736934257,1.358228112017837,1.2875926129184283,109.74361325519963,66.79025617021311,-1600.8939842192588,0.5505978434163974,0.5284299576252807,0.684115413691004,0.8758641637766374
img,40,3.999999999999999,1.9999999999999996,5623,0.000003752326739208594,0.027352766798931758,0.03895525633702751,0.9972834852665939,39.48840459573012,26.471006417949155,94.40697438826298,0.9872101148932494,0.9597148699373933,142.8525497003157,91.41709857033581,-2134.651854929168,1.0347206386234342,0.7756187148244439,0.6841154137068491,0.8416267279485636
img,40,3.999999999999999,1.9999999999999996,7499,0.000005004214514907566,0.20721670767759529,0.13261351227855994,0.8143370951529921,62.42573336040616,40.82068378830968,147.9855404066384,1.5606433340101487,1.5043795713638373,124.97295231246825,64.74626419149475,-2846.8351877062323,0.41147704577800204,0.6391304069466532,0.6841154137443175,0.873558739631259
img,40,3.999999999999999,1.9999999999999996,10000,0.000006673175776646975,0.8474608692169953,0.6861371079875569,0.9199202111013662,54.128745933886016,46.02844246793304,125.65098628628435,1.3532186483471458,1.2773327473170102,33.216709767069496,24.72807576611073,-3796.2864217017514,0.5615135104023624,0.1283970719126145,0.6841154136787369,0.5227786263175382
img,40,3.999999999999999,1.9999999999999996,13335,0.00000889867989815874,0.8563269268217927,0.5688253635674457,0.8561393964405956,63.39110381760279,50.45649659228774,151.80789096653194,1.5847775954400642,1.5432365169890265,22.150818266191976,14.080633168780906,-5062.347943175862,0.39425362272845665,0.1887623705967706,0.6841154137304333,0.976985184508853
img,40,3.999999999999999,1.9999999999999996,17783,0.000011866908483611315,0.04109790366581959,0.04855718379054211,0.9114035691495955,44.34351386412003,30.385289874330752,102.17907939900583,1.1085878466029968,1.0387239134731872,144.32643393273705,86.10620233337617,-6750.936143242851,0.8607022642934403,0.7780012887167974,0.6841154136663761,0.2534581834642461
img,40,3.999999999999999,1.9999999999999996,23714,0.000015824769036740637,0.9906646541213322,0.9063717067844449,0.963645696063724,46.72715225063312,43.2364351858949,104.64157913908984,1.1681788062658238,1.063756996389881,1.4099400979268921,0.38469743415039803,-9002.513619616384,0.7814293548653942,0.04111863397031945,0.6841154136820361,0.06964374442526414
