condition,sigma0_um,sigma0_samples,sigma0_pixels,cycle,time_s,corr,fidelity,phaseCoherence,sigma_um,sigmaLocal_um,fwhm_um,width_ratio,fwhm_ratio,drift_um,driftLocal_um,logEnergy,peak_rel,leakage,gain_last,corr_vs_half
bistable,20,1.9999999999999996,0.9999999999999998,0,0,1,1,1,19.99999999999984,19.475351826612027,45.13516668382051,1,1,0,3.4552300213645487e-14,0,1,0.01142208609308959,1,1
bistable,20,1.9999999999999996,0.9999999999999998,1,6.673175776646975e-10,0.9994245535996226,0.9979620363248142,0.999814658349294,20.431182254898438,19.619675595669776,50.4626504404032,1.0215591127449302,1.118033988749895,0.009525900368347115,0.04447582146203616,0.12080900294165861,1.0833883210158217,0.007664003836446165,1.128409368913849,0.9994245535996226
bistable,20,1.9999999999999996,0.9999999999999998,2,1.334635155329395e-9,0.9992536728850765,0.996300273338179,0.9995353551170698,20.457156177063574,19.651847411795046,50.4626504404032,1.022857808853187,1.118033988749895,0.02052351595629188,0.04281840620926058,0.2372597777021226,1.2175474238233985,0.006342791344825516,1.1235022044408562,0.9999762612292725
bistable,20,1.9999999999999996,0.9999999999999998,3,2.0019527329940924e-9,0.9989980468356933,0.9949095760591143,0.9990822880890663,20.500196681863805,19.727019963231424,51.708829458264105,1.0250098340931986,1.14564392373896,0.034958510707357705,0.030250651952075068,0.3443618348339025,1.3411933220258616,0.0059858606896264765,1.1130478431533657,0.999976086595554
bistable,20,1.9999999999999996,0.9999999999999998,4,2.66927031065879e-9,0.9984480415830657,0.993682313295782,0.998704741468746,20.635481075276598,19.852914928371547,55.27906391541368,1.0317740537638382,1.224744871391589,0.049331541283203426,0.013577523641178174,0.4421443198618107,1.44387930874401,0.0061540058784883556,1.1027229002793033,0.9999218498507059
bistable,20,1.9999999999999996,0.9999999999999998,6,4.003905465988185e-9,0.9964451762300637,0.9909550529876497,0.9981809584119227,21.165344698669028,20.243173536325784,55.27906391541368,1.0582672349334599,1.224744871391589,0.0927737821621109,0.039382972023420205,0.6131405915970127,1.62676508786207,0.0073740313829459,1.0851621916802718,0.9995425624449771
bistable,20,1.9999999999999996,0.9999999999999998,7,4.671223043652883e-9,0.9948939502891206,0.989169966432503,0.9979855937234251,21.53870441764395,20.491907085283724,55.27906391541368,1.076935220882206,1.224744871391589,0.12737482187423857,0.07427404561333716,0.6883498727879275,1.700150473810199,0.008442212993040266,1.078109755369961,0.9998422444716544
bistable,20,1.9999999999999996,0.9999999999999998,10,6.673175776646975e-9,0.986145023554059,0.980082988611098,0.9976560565956828,22.80071151480699,21.40344227416429,63.83076486422924,1.1400355757403586,1.414213562373095,0.2349138732890571,0.18169654244788347,0.8842704363188544,1.8232418559189636,0.013338871491380244,1.0631753793157417,0.9976785114697976
bistable,20,1.9999999999999996,0.9999999999999998,13,8.675128509641068e-9,0.9689220292811032,0.9622101047437235,0.997403004440007,24.33202128721776,22.4925764550261,63.83076486422924,1.2166010643608978,1.414213562373095,0.3578342911336645,0.28487452260273727,1.052330020476477,1.841430572790504,0.02139406068064187,1.0554503411453486,0.9963037833299776
bistable,20,1.9999999999999996,0.9999999999999998,18,1.2011716397964554e-8,0.9132452244626602,0.9084325637774802,0.9969254296498674,27.08482757267846,24.466301157622084,81.3685789025644,1.3542413786339338,1.8027756377319946,0.5427072774057711,0.3888363678675377,1.3048027805973943,1.6929601741718827,0.04395200938656885,1.049981128643184,0.9846168389796468
