condition,sigma0_um,sigma0_samples,sigma0_pixels,cycle,time_s,corr,fidelity,phaseCoherence,sigma_um,sigmaLocal_um,fwhm_um,width_ratio,fwhm_ratio,drift_um,driftLocal_um,logEnergy,peak_rel,leakage,gain_last,corr_vs_half
preset,7,0.7,0.35,0,0,1,1,1,7.00852816673873,7.008526966105067,22.567583341910254,1,1,0,2.0328790734103208e-14,0,1,1.8898226206154334e-8,1,1
preset,7,0.7,0.35,1,6.673175776646975e-10,0.08387482815034092,0.005583636259099351,0.7666425470151345,132.28467724816178,19.88078029856501,310.4581027070349,18.874815667569422,13.756816492197606,122.5340612016688,2.4096719650531435,-0.5736294656637942,0.005543977855857437,0.9623598107221168,0.5634766038747102,0.08387482815034092
preset,7,0.7,0.35,2,1.334635155329395e-9,0.04898100095975409,0.004287197636106779,0.9888445044042108,167.67415008529352,20.35314992285708,172.60882175254778,23.924302805979465,7.648529270389177,57.2665575349792,0.724224952000395,-1.2325118625141358,0.004573027603688127,0.9792474267509559,0.5174292920744823,0.7449456124610787
preset,7,0.7,0.35,3,2.0019527329940924e-9,0.05073804921470126,0.0038536467899523076,0.9568867917064101,180.99653645080832,20.075589327019955,308.19420831229644,25.82518499530141,13.656500283747663,61.81845836109075,0.5632408921470474,-1.7651847199081783,0.0030762402174025474,0.9819046280166381,0.5870338132069597,0.8634968808210863
preset,7,0.7,0.35,4,2.66927031065879e-9,0.0604352665251523,0.00499201998712441,0.9776470795388488,159.3779535686119,19.547926065100658,239.6311821686732,22.740574023086943,10.618380290797651,106.5699857027684,2.370985546249271,-2.2043677337288203,0.004241056854114571,0.9814273612474677,0.6445628049330561,0.837186075926083
preset,7,0.7,0.35,6,4.003905465988185e-9,-0.00041700141304290344,0.0002316232880493652,0.7464089506586506,72.55115093072487,18.267837723383373,39.08820095223359,10.351838389555194,1.7320508075688772,136.0073099204042,13.253819255694664,-3.046839777849323,0.2304890612162305,0.9978152116847725,0.659949301180723,0.15787837573524965
preset,7,0.7,0.35,7,4.671223043652883e-9,0.030905806541239287,0.008533371612168534,0.9629025546455159,86.63338290476433,22.055449956425317,109.98079684646792,12.361137865709305,4.873397172404482,19.41182757190433,0.5888977142947265,-3.4556761546299097,0.023961038182570987,0.9064323754225155,0.6644229384487922,0.07775141024697396
preset,7,0.7,0.35,10,6.673175776646975e-9,0.05220115783835256,0.005190625115443875,0.9897369520599314,158.04868051259692,20.56601466855335,209.28315827817968,22.550908943003012,9.273618495495704,35.578617486607406,2.8794984900188325,-4.68580554083843,0.004994022023181818,0.9747725626225338,0.6643748014089348,0.4938657904011181
preset,7,0.7,0.35,13,8.675128509641068e-9,0.0051606614988887675,0.0013546435785847153,0.8548598590325681,87.59831866515623,18.05854041845399,111.70383851240116,12.498818094344374,4.949747468305833,126.72589285446999,14.746715660383126,-5.896470732340321,0.033721138865968704,0.9867526180830885,0.6705791855553817,0.29851558514388277
preset,7,0.7,0.35,18,1.2011716397964554e-8,0.006797540783061939,0.0016080499374646403,0.8306387345065863,89.24417568168847,19.066828424245454,101.55412503859613,12.733654421940686,4.499999999999999,132.53027236682314,11.838759836920316,-7.916546338972058,0.03830915335771578,0.986235868910332,0.6681722168451615,0.9026451198229529
preset,7,0.7,0.35,24,1.601562186395274e-8,0.07416783220242983,0.016338103385043497,0.9807157478168383,98.09044791177324,21.57600132422904,57.53627391751593,13.995869828603052,2.5495097567963922,17.67784862213529,5.2916556108295545,-10.328209407201005,0.03607026757021121,0.8666101226524754,0.6696054971382006,0.21915368185655337
preset,7,0.7,0.35,32,2.135416248527032e-8,0.055248939157310016,0.008865457980694637,0.9262341419894581,110.81686913798939,17.557780565588494,80.58239062071398,15.811717738955121,3.570714214271425,106.26945431426951,12.887407908016685,-13.534423337720858,0.02541280056060616,0.956039332413683,0.6730457233026059,0.3671597845777819
preset,7,0.7,0.35,42,2.8027338261917293e-8,0.0035464583817890766,0.00021783572943154014,0.38124069183118187,129.67309594074814,21.102330602649143,78.17640190446718,18.502186601197437,3.4641016151377544,111.96492987344922,6.942175296876629,-17.54568035549309,0.019047307093420233,0.9829176181198143,0.6699645890681283,0.36103265207694385
preset,7,0.7,0.35,56,3.736978434922306e-8,0.02195694287139586,0.005428570608497659,0.8945468447260418,114.35873586687612,19.37747094681684,42.22008245644753,16.317083008898077,1.8708286933869707,88.71227693155136,10.826866432207167,-23.149196116719352,0.08552870638865993,0.9629200534040766,0.6703174906930932,0.5607110917059062
preset,7,0.7,0.35,75,5.004881832485231e-8,0.07568483846490866,0.013298520092147322,0.9407884383303864,122.41530920863265,19.588023186134297,63.83076486422924,17.46662156393901,2.82842712474619,74.16180741973221,1.88720365223782,-30.754915145741112,0.03705857116299972,0.9437071581445985,0.6702387147214043,0.6341319964589904
preset,7,0.7,0.35,100,6.673175776646975e-8,0.03142376578730526,0.0028668454893537474,0.795982694395937,129.83221733375427,20.224368395023898,55.27906391541368,18.52489056831014,2.449489742783178,69.48681445353812,11.358459439155542,-40.76251112592823,0.03235481101850388,0.9718841219696525,0.6698391535740709,0.34052037967798127
preset,7,0.7,0.35,133,8.875323782940476e-8,0.1554037139826165,0.018342807212840553,0.9768766065573009,146.01284043379093,16.334115952255427,78.17640190446718,20.833595436876855,3.4641016151377544,56.57106198771929,8.841947045859248,-53.97332992496893,0.016558031613681065,0.9476953663774943,0.6690053757981996,0.40760952936840866
preset,7,0.7,0.35,178,1.1878252882431615e-7,0.12856554567579595,0.016610191178353134,0.9752546047570958,144.97243432657382,18.73913822087046,61.803872323710344,20.685146849318244,2.7386127875258306,58.287135921152796,10.546884692010336,-71.98031521420988,0.02063186272770582,0.922935467480252,0.6702511516946682,0.4549230344338629
preset,7,0.7,0.35,237,1.5815426590653332e-7,0.0072030570208526995,0.00033473171562734954,0.39815714735625746,139.25177407045416,20.702312820735077,91.66995688475083,19.86890410618868,4.06201920231798,81.15544571895464,11.934935502042036,-95.57098473999757,0.016542623267047488,0.9747519899193479,0.6703990515395336,0.43758668387389854
preset,7,0.7,0.35,316,2.108723545420444e-7,0.03838040522978271,0.004985144870769639,0.9040053795913271,145.20148502187953,20.903043274416106,91.66995688475083,20.7178285607784,4.06201920231798,60.978797899296325,5.450456548594736,-127.16073503737326,0.016799982375285686,0.9602799516304037,0.6710745985066999,0.5940203007561324
preset,7,0.7,0.35,422,2.8160801777450236e-7,0.25731634973483875,0.028618932159596013,0.9735340365033923,145.14938573025887,16.960029015789807,64.82044814428575,20.71039486137944,2.8722813232690143,67.39523223733713,1.0688045176731353,-169.49346513982417,0.019149680126923772,0.9292807776347319,0.6708741826509776,0.45597835025226796
preset,7,0.7,0.35,562,3.7503247864756e-7,0.03219125316869085,0.004281083567711559,0.951277191804789,146.8261289870527,18.385951253709663,92.36181543108381,20.949638139982696,4.092676385936225,58.68240078570311,14.53727003118279,-225.38236016471342,0.0153691146664258,0.9680939811010175,0.670063067800586,0.49164780812440506
preset,7,0.7,0.35,750,5.004881832485231e-7,0.038054205443536784,0.002408798399230338,0.658807402149087,148.07807041821872,20.700797518222654,56.41895835477563,21.128269287833046,2.5,59.89465026560436,3.7206546259303486,-300.33329123435095,0.019358621938893903,0.9584239119712291,0.6706704502186688,0.5765901977264677
