condition,sigma0_um,sigma0_samples,sigma0_pixels,cycle,time_s,corr,fidelity,phaseCoherence,sigma_um,sigmaLocal_um,fwhm_um,width_ratio,fwhm_ratio,drift_um,driftLocal_um,logEnergy,peak_rel,leakage,gain_last,corr_vs_half
img_spp4,3,0.6,0.15,0,0,1,1,1,3.0348206330223046,3.0348206330223046,11.283791670955127,1,1,0,5.4631983536521113e-14,0,1,0,1,1
img_spp4,3,0.6,0.15,1,6.673175776646975e-10,0.3728406658493576,0.05650298963023388,0.9984990679431854,286.5006752303158,12.500765440281224,32.410224072142874,94.40448378163182,2.8722813232690143,73.58682413017314,0.6472686410591226,-1.2233277036559334,0.0307595353735436,0.6893192775373416,0.29424936123862017,0.3728406658493576
img_spp4,3,0.6,0.15,2,1.334635155329395e-9,0.06830127524831613,0.02236964232827814,0.8505143299175107,58.35752123168507,14.321285280537104,15.95769121605731,19.229314772902484,1.414213562373095,1.6457516495985758,1.2554529446880522,-1.7179550451709995,0.17947311943778702,0.2332090245665006,0.609798111399221,0.5719181509833362
img_spp4,3,0.6,0.15,3,2.0019527329940924e-9,0.36102821023381587,0.06020391496823271,0.9990916359629287,275.87477445797157,12.961599178447809,35.682482323055424,90.90315633686545,3.162277660168379,99.73784321073833,0.09427833060388505,-2.1988475937963674,0.031834041432489454,0.6421767451467533,0.6182313439418137,0.5803110184824196
img_spp4,3,0.6,0.15,4,2.66927031065879e-9,0.3329917712588459,0.05767060651234779,0.7452648811034711,52.453724937845514,14.013499565061213,21.110041228223764,17.283962144941697,1.8708286933869707,0.7933555079900705,0.8086152617899641,-2.614913581417067,0.11416772523213163,0.22069635886106864,0.6596367411891304,0.755882632159056
img_spp4,3,0.6,0.15,6,4.003905465988185e-9,0.7614144236068348,0.23901671347109585,0.9740915660417844,48.750873859930735,14.444004550083532,13.81976597885342,16.063840257795043,1.224744871391589,0.38628052482135616,0.31705202447830483,-3.443471651410118,0.1987576501464265,0.20598781105497566,0.670096493397838,0.524931996686344
img_spp4,3,0.6,0.15,7,4.671223043652883e-9,0.3586687715036115,0.06351678189915123,0.9986957039713604,261.92803579605965,13.22799025837647,37.424103185095554,86.30758369901152,3.3166247903553994,122.14027971174158,0.10580732157919184,-3.8539709106071083,0.033627853299081294,0.6066298088056333,0.6633189993422374,0.6519442249145131
img_spp4,3,0.6,0.15,10,6.673175776646975e-9,0.45198577565844583,0.10203354780631743,0.9057750501917785,46.6067040326803,13.642506778738793,16.925687506432688,15.357317505208142,1.4999999999999998,0.6529522174438054,0.30362853251975624,-5.043152961008721,0.13336821899677945,0.2036587328474656,0.6764991442395646,0.7687309293948161
img_spp4,3,0.6,0.15,13,8.675128509641068e-9,0.3628701389344061,0.06627975611684615,0.9990165095876065,252.0554226343347,13.382130124493534,37.424103185095554,83.054471124812,3.3166247903553994,136.33276708880192,0.2597043985007859,-6.221911943166641,0.0350577907729332,0.5845730598713603,0.6745050323155887,0.7796693868802034
img_spp4,3,0.6,0.15,18,1.2011716397964554e-8,0.6808360308835724,0.2085169102544317,0.9854291239595496,46.072998277436604,14.518012910258188,11.283791670955127,15.1814567807105,1,1.0249654817001999,0.894745019036758,-8.160006350791889,0.201753253903215,0.21233544412391203,0.6805463902798503,0.7130316529632343
