q,t,time_s,decoded,expected,ok,best_overlap,second_overlap,contrast,near_plus,near_minus,energy
7,13,8.67512850964107e-9,6,6,1,1,0.08477969884042053,11.795276624918001,0.000006303718555314117,0.5928958543577385,25.132741228718295
7,14,9.342446087305767e-9,0,0,1,0.9999178596762087,0.08477869249520913,11.794447758588804,0.7241752171080343,0.00000504369603804213,25.13274122871825
7,15,1.0009763664970465e-8,1,1,1,0.9999186090654779,0.08478341193458393,11.793800063590057,0.000008090333549401817,0.5724865936674091,25.13274122871826
7,16,1.0677081242635163e-8,2,2,1,0.9999191443691396,0.08704570345935801,11.487288914104829,0.1330280317526945,0.000012328342162157577,25.132741228718185
7,17,1.1344398820299861e-8,3,3,1,0.9999196158073222,0.08704491945559266,11.487397794852887,0.007163959251926173,0.008822827541671699,25.132741228718352
7,18,1.201171639796456e-8,4,4,1,0.9999200881306014,0.08704844034048417,11.48693858522313,0.00022930251086200783,0.1300682859093854,25.132741228718384
7,19,1.2679033975629256e-8,5,5,1,0.9999206846162939,0.0870536342414841,11.486260089297877,0.3982851709846778,0.00001814653643095583,25.13274122871833
7,20,1.3346351553293954e-8,6,6,1,0.9999214249066324,0.08704828577076662,11.486974339044773,0.000012840155267822195,0.5914945186769123,25.13274122871822
7,21,1.4013669130958652e-8,0,0,1,0.9996807611753284,0.08704693922256064,11.48438727546015,0.7239854265765318,0.0000100752523678266,25.13274122871825
7,22,1.468098670862335e-8,1,1,1,0.999682494389766,0.08705054141396697,11.483931956675576,0.000016891159360179358,0.576047996006658,25.132741228718167
7,23,1.5348304286288048e-8,2,2,1,0.9996837210047567,0.08934678783628933,11.188804267216447,0.1362078228119636,0.000025953486711444338,25.13274122871829
7,24,1.6015621863952746e-8,3,3,1,0.999684832736295,0.0893458176708477,11.188938204350647,0.006857172245019373,0.009215879151833098,25.13274122871827
7,25,1.6682939441617444e-8,4,4,1,0.9996859959760894,0.0893491031314088,11.1885397943594,0.0002787521391008169,0.12734253805141388,25.132741228718363
7,26,1.735025701928214e-8,5,5,1,0.9996876148030923,0.08935392076767408,11.187954666279772,0.3959843206075989,0.00003186114495622232,25.132741228718174
