q,t,time_s,decoded,expected,ok,best_overlap,second_overlap,contrast,near_plus,near_minus,energy
2,3,2.0019527329940924e-9,1,1,1,1,2.17251843579652e-10,4602952884.18745,1.7290529058814485e-8,0.723989038799386,25.132741228718288
2,4,2.66927031065879e-9,0,0,1,0.9999965850522436,2.1667079775480223e-10,4615280856.555022,0.7239064563517207,1.567728598341458e-8,25.132741228718366
2,5,3.3365878883234876e-9,1,1,1,0.999996722246378,2.1668138156825546e-10,4615056056.08009,1.495755957689354e-8,0.7238249047854737,25.13274122871832
2,6,4.003905465988185e-9,0,0,1,0.9999868886670933,2.1610520342694343e-10,4627315181.724206,0.7237451519921223,1.4626588193094647e-8,25.132741228718203
2,7,4.671223043652883e-9,1,1,1,0.9999871567210159,2.1615141971073447e-10,4626327035.275793,1.4665425069315466e-8,0.7236662049146995,25.132741228718256
2,8,5.33854062131758e-9,0,0,1,0.9999710092593104,2.158093836361134e-10,4633584473.534337,0.7235875446681144,1.4868766444997938e-8,25.13274122871825
2,9,6.005858198982277e-9,1,1,1,0.999971382044561,2.158792464517226e-10,4632086680.31082,1.504004503219817e-8,0.7235080247280313,25.132741228718405
2,10,6.673175776646975e-9,0,0,1,0.9999489810453575,2.1579047372019462e-10,4633888437.271538,0.7234288188912321,1.5291262999330806e-8,25.13274122871822
2,11,7.340493354311672e-9,1,1,1,0.9999494296349984,2.1587067185534808e-10,4632168978.957228,1.5602918016821037e-8,0.7233491759214652,25.132741228718125
2,12,8.00781093197637e-9,0,0,1,0.9999207921275967,2.1597299176323718e-10,4629841833.296318,0.723269128570084,1.5910993248005894e-8,25.13274122871821
2,13,8.675128509641068e-9,1,1,1,0.9999213018144198,2.1607139461855287e-10,4627735677.735854,1.6207534953230575e-8,0.7231884522618077,25.132741228718277
2,14,9.342446087305766e-9,0,0,1,0.9998864419589253,2.1630604043317884e-10,4622554413.906022,0.7231074803262398,1.647607379579794e-8,25.132741228718345
2,15,1.0009763664970462e-8,1,1,1,0.9998870008118425,2.1641778757127038e-10,4620170144.205735,1.6739721902163374e-8,0.7230260948062489,25.13274122871822
2,16,1.067708124263516e-8,0,0,1,0.9998459301715461,2.1673558544926673e-10,4613206124.407241,0.722944149973478,1.6996093572672347e-8,25.132741228718274
2,17,1.1344398820299858e-8,1,1,1,0.9998465305763172,2.1685978649113552e-10,4610566794.121544,1.7233831687506183e-8,0.7228617978981668,25.132741228718324
2,18,1.2011716397964554e-8,0,0,1,0.9997992543924392,2.1722161780365146e-10,4602669220.962007,0.722778961571457,1.7467419809457234e-8,25.132741228718206
2,19,1.2679033975629252e-8,1,1,1,0.9997998900840745,2.17355711016792e-10,4599832621.866715,1.7680386494510217e-8,0.7226956479026858,25.13274122871818
2,20,1.334635155329395e-8,0,0,1,0.9997464151106799,2.1773603218733012e-10,4591552464.08892,0.722611791898955,1.7868602482638568e-8,25.13274122871837
2,21,1.4013669130958647e-8,1,1,1,0.9997470808429894,2.178784426297734e-10,4588554373.604525,1.80613225681162e-8,0.7225274998966524,25.13274122871827
2,22,1.4680986708623345e-8,0,0,1,0.9996874099241668,2.182574297994505e-10,4580313306.368294,0.7224427011130422,1.8246145191794583e-8,25.132741228718366
2,23,1.534830428628804e-8,1,1,1,0.9996881021990394,2.1840718200608214e-10,4577175956.471982,1.8411098906664143e-8,0.7223574329830704,25.132741228718306
2,24,1.601562186395274e-8,0,0,1,0.9996222398194545,2.1877358060107134e-10,4569209120.557582,0.7222716404601327,1.8565088264183038e-8,25.13274122871837
2,25,1.6682939441617437e-8,1,1,1,0.9996229553432824,2.1892942054570919e-10,4565959900.919648,1.872594710899065e-8,0.72218539697396,25.13274122871821
2,26,1.7350257019282135e-8,0,0,1,0.9995509044913675,2.1927438156360925e-10,4558448175.12988,0.7220986631608549,1.8883780132358323e-8,25.132741228718256
2,27,1.8017574596946833e-8,1,1,1,0.9995516410688228,2.1943579858875869e-10,4555098336.26585,1.9029911970254758e-8,0.7220114561118745,25.132741228718167
2,28,1.868489217461153e-8,0,0,1,0.999473404794315,2.197546439173758e-10,4548133258.881668,0.721923767481761,1.917534451791509e-8,25.132741228718306
2,29,1.9352209752276226e-8,1,1,1,0.999474160280983,2.1992077841875227e-10,4544700903.058278,1.932371086980386e-8,0.7218355957937447,25.132741228718434
2,30,2.0019527329940924e-8,0,0,1,0.9993897418054382,2.2021057806496668e-10,4538336671.141191,0.7217469496434373,1.9468006625243327e-8,25.132741228718356
2,31,2.0686844907605622e-8,1,1,1,0.9993905145955555,2.2038120603777228e-10,4534826415.389817,1.9611340849047134e-8,0.721657831532826,25.13274122871832
2,32,2.135416248527032e-8,0,0,1,0.9992999163491633,2.2064051926638012e-10,4529086133.73369,0.721568256556897,1.9758372583443368e-8,25.132741228718245
2,33,2.2021480062935018e-8,1,1,1,0.9993007050218004,2.2081514129550603e-10,4525508075.030441,1.9903272774051087e-8,0.721478199768885,25.132741228718245
2,34,2.2688797640599716e-8,0,0,1,0.9992039302463803,2.2104406805689096e-10,4520383374.365022,0.7213876733766944,2.004467332546834e-8,25.132741228718235
2,35,2.3356115218264414e-8,1,1,1,0.9992047335533711,2.2122264825720198e-10,4516737962.523879,2.0190172720294477e-8,0.7212966863396721,25.13274122871828
2,36,2.402343279592911e-8,0,0,1,0.999101784688497,2.2142143635664254e-10,4512217972.785833,0.7212052482273684,2.033991731417845e-8,25.13274122871828
2,37,2.4690750373593806e-8,1,1,1,0.9991026016105199,2.2160371998206873e-10,4508510063.329998,2.0485662833762836e-8,0.7211133447883957,25.132741228718405
2,38,2.5358067951258504e-8,0,0,1,0.9989934816967885,2.217737435651429e-10,4504561566.384653,0.7210209815221293,2.062933739381512e-8,25.13274122871837
2,39,2.6025385528923203e-8,1,1,1,0.998994311238407,2.2195981323887122e-10,4500789114.30376,2.077726289918559e-8,0.7209281640847712,25.132741228718167
2,40,2.66927031065879e-8,0,0,1,0.9988790230135582,2.221023298854456e-10,4497382010.935019,0.7208348967103004,2.0926954847420264e-8,25.13274122871824
2,41,2.73600206842526e-8,1,1,1,0.9988798643615409,2.2229214194032546e-10,4493545546.156513,2.10739783089022e-8,0.7207411799880608,25.13274122871826
2,42,2.8027338261917293e-8,0,0,1,0.9987584106800343,2.2240892361190488e-10,4490640008.774242,0.7206470163531369,2.1220946375410423e-8,25.132741228718245
2,43,2.869465583958199e-8,1,1,1,0.9987592630424992,2.2260260055004384e-10,4486736725.332935,2.1369433041618236e-8,0.7205524053002903,25.132741228718167
2,44,2.936197341724669e-8,0,0,1,0.9986316469461066,2.226954462171632e-10,4484293073.385448,0.7204573468265891,2.151679053884951e-8,25.132741228718345
2,45,3.0029290994911384e-8,1,1,1,0.9986325096355383,2.2289311689443472e-10,4480320090.40685,2.166351088493671e-8,0.7203618497422831,25.13274122871838
2,46,3.069660857257608e-8,0,0,1,0.9984987339732121,2.2296384262820199e-10,4478298912.520246,0.7202659165749921,2.1811433239276115e-8,25.132741228718327
2,47,3.136392615024078e-8,1,1,1,0.998499606345665,2.2316563874995484e-10,4474253348.045352,2.195815551299085e-8,0.7201695442385029,25.132741228718295
2,48,3.203124372790548e-8,0,0,1,0.9983596743428866,2.2321621672192528e-10,4472612648.8677435,0.7200727316791817,2.2102106043051782e-8,25.132741228718352
2,49,3.2698561305570176e-8,1,1,1,0.9983605558099141,2.2342238131532511e-10,4468489458.989729,2.2246353456418002e-8,0.7199754866803348,25.132741228718245
2,50,3.3365878883234874e-8,0,0,1,0.9982144704966243,2.2345458387942677e-10,4467191736.085611,0.7198778123284434,2.239149337834343e-8,25.132741228718313
2,51,3.403319646089957e-8,1,1,1,0.998215360515739,2.2366528679259342e-10,4462987416.734864,2.2534179093660082e-8,0.7197797074918095,25.132741228718253
2,52,3.470051403856427e-8,0,0,1,0.998063125212786,2.2368100639404064e-10,4461993180.836192,0.7196811724410433,2.2674104926719794e-8,25.13274122871835
2,53,3.536783161622897e-8,1,1,1,0.9980640232806117,2.2389653995623112e-10,4457701862.99315,2.2813857877210785e-8,0.7195822102064678,25.132741228718377
2,54,3.6035149193893666e-8,0,0,1,0.9979056412886397,2.238974790967584e-10,4456975778.889363,0.7194828228364445,2.2953016065894107e-8,25.1327412287182
2,55,3.6702466771558364e-8,1,1,1,0.9979065469392341,2.2411807539145144e-10,4452592880.767248,2.3089736570630452e-8,0.7193830125233086,25.13274122871809
2,56,3.736978434922306e-8,0,0,1,0.9977420216778297,2.2410592792695705e-10,4452100089.039252,0.7192827814307419,2.3224584180936257e-8,25.132741228718256
2,57,3.803710192688776e-8,1,1,1,0.9977429344756494,2.243318840285673e-10,4447619823.620761,2.3358176514094315e-8,0.7191821292508216,25.13274122871845
2,58,3.870441950455245e-8,0,0,1,0.9975722695084085,2.2430824398592567e-10,4447327711.998858,0.7190810565139508,2.3489590376731547e-8,25.13274122871833
2,59,3.937173708221715e-8,1,1,1,0.9975731890524696,2.245398516383569e-10,4442744491.784726,2.3618982466258612e-8,0.7189795668200192,25.132741228718245
2,60,4.003905465988185e-8,0,0,1,0.9973963879597738,2.2450619823097602e-10,4442622946.800045,0.718877663260765,2.3747193014291093e-8,25.13274122871829
2,61,4.0706372237546545e-8,1,1,1,0.9973973138676547,2.2474375079030311e-10,4437931245.520037,2.3873287396589333e-8,0.7187753451935179,25.132741228718412
2,62,4.1373689815211243e-8,0,0,1,0.9972143804306774,2.247015203715699e-10,4437951193.12797,0.7186726126629249,2.399640769547891e-8,25.13274122871824
2,63,4.204100739287594e-8,1,1,1,0.9972153123560267,2.2494534622381315e-10,4433144890.954226,2.4117705860684465e-8,0.7185694684328875,25.132741228718324
2,64,4.270832497054064e-8,0,0,1,0.9970262503761056,2.2489583042177756e-10,4433280281.391823,0.7184659150541973,2.4237776399327135e-8,25.132741228718306
2,65,4.337564254820534e-8,1,1,1,0.9970271879827867,2.2514622855747024e-10,4428353938.552819,2.4355396841900585e-8,0.7183619532288353,25.132741228718455
