q,t,time_s,decoded,expected,ok,best_overlap,second_overlap,contrast,near_plus,near_minus,energy
2,3,2.0019527329940924e-9,1,1,1,1,6.115442322861054e-8,16352046.952707732,0.000023566068959477042,0.7229953316075173,25.13274122871829
2,4,2.66927031065879e-9,0,0,1,0.9959949823451721,9.766951029064245e-7,1019760.39337283,0.7230313655317268,0.000028536375866623876,25.132741228718213
2,5,3.3365878883234876e-9,1,1,1,0.9957562334618022,1.4550581551091174e-7,6843411.928007294,0.000025779633399454534,0.7227733573453119,25.13274122871821
2,6,4.003905465988185e-9,0,0,1,0.9957619421471795,0.0000012190498656755342,816834.4627931851,0.7225344199672662,0.00003873377546680316,25.132741228718306
2,7,4.671223043652883e-9,1,1,1,0.9956614755764648,2.995596089695322e-7,3323750.7519838302,0.00003918091542576687,0.7225828025581269,25.132741228718288
2,8,5.33854062131758e-9,0,0,1,0.9954864208976938,3.276131039956379e-7,3038603.794404233,0.7211545470166213,0.00004152815059945516,25.13274122871831
2,9,6.005858198982277e-9,1,1,1,0.995212154135489,7.49978327600947e-8,13269878.841952719,0.0000375873601153065,0.7210984690365161,25.132741228718267
2,10,6.673175776646975e-9,0,0,1,0.9951206734179364,7.161329031987215e-7,1389575.4111744785,0.7210021074130039,0.0000395331528437229,25.13274122871833
2,11,7.340493354311672e-9,1,1,1,0.9950169659819085,8.376384948016868e-7,1187883.522733135,0.00004697526608752432,0.7211398152385866,25.132741228718277
2,12,8.00781093197637e-9,0,0,1,0.9949748467514599,0.0000013345548970410778,745548.0842020651,0.7206002242156376,0.00004647216546273625,25.132741228718256
2,13,8.675128509641068e-9,1,1,1,0.994758983010403,0.00000135409987327462,734627.4840162101,0.00005720891544995935,0.7208916547824501,25.13274122871833
2,14,9.342446087305766e-9,0,0,1,0.9946929760215225,4.3049791580870704e-7,2310563.9760251874,0.720891268051334,0.000049407572707482434,25.13274122871817
2,15,1.0009763664970462e-8,1,1,1,0.9945732922863305,8.588913849712146e-7,1157973.3010358035,0.00005429063886072831,0.7210904288960995,25.13274122871832
2,16,1.067708124263516e-8,0,0,1,0.9945447045295583,0.0000011154145063909924,891636.8747502511,0.721311418985767,0.00006360326379075228,25.132741228718224
2,17,1.1344398820299858e-8,1,1,1,0.9945242781790734,0.0000015838871493199316,627900.9704738681,0.00005203815208534381,0.7205355099905402,25.13274122871811
2,18,1.2011716397964554e-8,0,0,1,0.9942853987890258,8.497679994085956e-7,1170066.8882342104,0.7197753713660922,0.00006111361374423338,25.132741228718327
2,19,1.2679033975629252e-8,1,1,1,0.9941486850351439,0.0000016432973078027186,604971.8941999834,0.00008310800252699889,0.7198082589449802,25.132741228718327
2,20,1.334635155329395e-8,0,0,1,0.9943000700375993,0.00000451812665151369,220069.10091917918,0.7189751539712848,0.00007222831765258251,25.132741228718206
2,21,1.4013669130958647e-8,1,1,1,0.994098873939438,0.000002789750414221984,356339.71729928965,0.00007328075994312613,0.7190639154066166,25.132741228718306
2,22,1.4680986708623345e-8,0,0,1,0.9940397880759293,0.0000025612295092575615,388110.3917017095,0.718458079454555,0.0000689216131092034,25.13274122871817
2,23,1.534830428628804e-8,1,1,1,0.9937574639771586,0.0000042572967091008915,233424.5254395324,0.00007815428621012618,0.7181261225820457,25.132741228718253
2,24,1.601562186395274e-8,0,0,1,0.9938533440155671,0.0000055142388282541805,180234.00417899984,0.7186507691551818,0.00007546718554765706,25.132741228718352
