q,t,time_s,decoded,expected,ok,best_overlap,second_overlap,contrast,near_plus,near_minus,energy
7,13,8.67512850964107e-9,6,6,1,1,0.08507617385391658,11.75417222825617,0.00004094297754943467,0.5920743963345712,25.132741228718135
7,14,9.342446087305767e-9,0,0,1,0.9965136474740736,0.08517647827236964,11.699399501908406,0.7233095670108302,0.000049693716574685975,25.132741228718476
7,15,1.0009763664970465e-8,1,1,1,0.996521508735051,0.08555776767503305,11.647352844922926,0.00004072853957095782,0.5718492036489976,25.13274122871823
7,16,1.0677081242635163e-8,2,2,1,0.9965386572392816,0.08755602469103012,11.381725709405972,0.1332139700170497,0.00010147038368902049,25.132741228718295
7,17,1.1344398820299861e-8,3,3,1,0.9965759991578936,0.08770064982445884,11.363382154552275,0.0070573643368354476,0.00928078669922929,25.132741228718356
7,18,1.201171639796456e-8,4,4,1,0.9965069525076701,0.08808030806988042,11.313617928278244,0.0003203637385660409,0.12967211075000692,25.13274122871816
7,19,1.2679033975629256e-8,5,5,1,0.9965400161097275,0.08816186114955692,11.303527433696152,0.39715668677732435,0.00006131225527552184,25.132741228718267
7,20,1.3346351553293954e-8,6,6,1,0.9966134653272655,0.088139103277345,11.307279383036699,0.00005402951275519548,0.5904677973202785,25.13274122871818
7,21,1.4013669130958652e-8,0,0,1,0.99592417422502,0.08804989822651015,11.31090659143052,0.7231745223085904,0.00004997674043425696,25.132741228718217
7,22,1.468098670862335e-8,1,1,1,0.9958940894089793,0.08828132814120908,11.280914213433805,0.00005394734931289814,0.5766028120701812,25.13274122871829
7,23,1.5348304286288048e-8,2,2,1,0.9959058104320145,0.09066812387291344,10.98407872460164,0.13719434202023903,0.0001317198998928086,25.13274122871826
7,24,1.6015621863952746e-8,3,3,1,0.9958657871611951,0.09097749039112836,10.946287734249335,0.006669720655636407,0.009919460475930895,25.132741228718253
7,25,1.6682939441617444e-8,4,4,1,0.9959152319333806,0.09130223605304967,10.907895304499666,0.0003284451766965443,0.1261481138811311,25.132741228718235
7,26,1.735025701928214e-8,5,5,1,0.9958574167969997,0.09119038023546114,10.920641127119035,0.39323439237881336,0.00008000030091237891,25.13274122871832
7,27,1.8017574596946836e-8,6,6,1,0.9959150773275746,0.09130610331495925,10.907431608292143,0.00007251429304811558,0.5884262362195273,25.132741228718206
7,28,1.8684892174611534e-8,0,0,1,0.99505209690774,0.09150059919793029,10.874815090066074,0.7233305286280564,0.00008141113681086019,25.132741228718313
7,29,1.9352209752276232e-8,1,1,1,0.9949586351604305,0.0920529591667653,10.808545908425824,0.0000814885783969416,0.5803917827098729,25.13274122871831
7,30,2.001952732994093e-8,2,2,1,0.9950110276022738,0.09423985619256992,10.55828253354999,0.14192974739120492,0.00015557612482213217,25.132741228718213
7,31,2.068684490760563e-8,3,3,1,0.9951311372582861,0.09446925920469625,10.533914901375836,0.006540164607105996,0.010743054284591413,25.13274122871835
7,32,2.1354162485270326e-8,4,4,1,0.9950233336043005,0.09454990210319313,10.52379020465106,0.0004932211390176433,0.12313819910104601,25.132741228718228
7,33,2.2021480062935024e-8,5,5,1,0.9951901828003853,0.0947100010488013,10.507762345896214,0.39031454544405236,0.0001231832078755168,25.13274122871832
