q,t,time_s,decoded,expected,ok,best_overlap,second_overlap,contrast,near_plus,near_minus,energy
5,180,1.201171639796456e-7,0,0,1,0.8474922480925873,0.027347194493243004,30.99009839206677,0.6823272268557029,0.0009161539393246837,25.13274122871837
5,181,1.2078448155731028e-7,1,1,1,0.8477964448702596,0.02734549233553024,31.003151615182666,0.0019656105199706295,0.425766263594096,25.13274122871831
5,182,1.2145179913497497e-7,2,2,1,0.848400396437126,0.02873687668861762,29.5230551889854,0.03136287744340476,0.014612251242798243,25.132741228718213
5,183,1.221191167126397e-7,3,3,1,0.8488033512892998,0.02864829238114757,29.62840995883815,0.14149904821680373,0.008202525533303882,25.132741228718412
5,184,1.2278643429030438e-7,4,4,1,0.8490020136065733,0.02859988654459922,29.68550285269919,0.0021906949194400557,0.6034662258487768,25.132741228718096
5,185,1.2345375186796907e-7,0,0,1,0.8398324382464335,0.028590501094544585,29.374526716731236,0.6792410025925772,0.0009594058475462939,25.13274122871843
5,186,1.2412106944563376e-7,1,1,1,0.8401386970505398,0.02858896901001205,29.38681338093436,0.0020517634459556555,0.4280867287319342,25.132741228718288
5,187,1.2478838702329848e-7,2,2,1,0.8407521675201354,0.029998551913993372,28.026425073136654,0.03290085712842532,0.01524885901089242,25.132741228718256
5,188,1.2545570460096317e-7,3,3,1,0.8411614045750467,0.029906939193847494,28.125960972565586,0.1390156918981852,0.00868624448572364,25.13274122871818
5,189,1.2612302217862786e-7,4,4,1,0.8413619957336939,0.02985794091816867,28.1788351728475,0.002305724958503089,0.6017387566826635,25.13274122871824
5,190,1.2679033975629256e-7,0,0,1,0.8320432606432254,0.029848704056409447,27.8753562992481,0.6760781334299081,0.0010038857293401431,25.132741228718373
5,191,1.2745765733395727e-7,1,1,1,0.8323514997777174,0.029847357048267697,27.88694149474203,0.0021395034649202838,0.43034462051256084,25.132741228718213
5,192,1.2812497491162196e-7,2,2,1,0.8329741458825451,0.03127401434136934,26.634704991507437,0.03447219463936992,0.01589652827208734,25.132741228718395
5,193,1.2879229248928666e-7,3,3,1,0.8333892886762799,0.03117947626676439,26.728777659573044,0.1365939502309527,0.009184432910246803,25.132741228718245
5,194,1.2945961006695135e-7,4,4,1,0.8335915733161485,0.031130022115697955,26.777737909019756,0.002423549139436559,0.5999254174158252,25.13274122871826
5,195,1.3012692764461604e-7,0,0,1,0.8241293536721542,0.0311209819100277,26.481470155882388,0.6728404787572742,0.0010496453721067745,25.132741228718306
5,196,1.3079424522228076e-7,1,1,1,0.8244394948447493,0.0311198348207401,26.4924123021146,0.0022288447005372734,0.4325394321004264,25.132741228718164
5,197,1.3146156279994545e-7,2,2,1,0.8250709717077068,0.0325624512547632,25.338109998307214,0.03607636914945427,0.016554856906162357,25.132741228718317
5,198,1.3212888037761014e-7,3,3,1,0.8254916432456596,0.03246509578192637,25.42705091001822,0.13423394017870285,0.009697101529241173,25.132741228718245
5,199,1.3279619795527483e-7,4,4,1,0.8256953905814838,0.03241532275485437,25.472379122241854,0.002544197273055131,0.5980272729874905,25.132741228718217
5,200,1.3346351553293955e-7,0,0,1,0.8160953796650383,0.03240652687804407,25.18305595463103,0.6695299399888617,0.001096738794941714,25.132741228718174
5,201,1.3413083311060424e-7,1,1,1,0.8164073475910303,0.032405594379832176,25.19340759566893,0.0023198032085661423,0.4346706736790664,25.13274122871828
5,202,1.3479815068826893e-7,2,2,1,0.8170473087253438,0.033863064712054095,24.12797883690967,0.03771283613831366,0.017223436800859825,25.132741228718228
5,203,1.3546546826593362e-7,3,3,1,0.8174731320798075,0.033763004333327996,24.212096885965412,0.13193576246483976,0.01022425687350506,25.13274122871842
5,204,1.3613278584359834e-7,4,4,1,0.8176781162892026,0.033713049483343485,24.254053810622818,0.0026677033828797184,0.59604542293798,25.132741228718274
5,205,1.3680010342126303e-7,0,0,1,0.8079460230086478,0.03370454510351859,23.971426421189175,0.6661484587645378,0.001145222160129538,25.132741228718206
5,206,1.3746742099892772e-7,1,1,1,0.8082597450456848,0.03370384169004211,23.981234913184608,0.002412396879576399,0.43673787224596056,25.132741228718153
5,207,1.3813473857659242e-7,2,2,1,0.8089078423950554,0.035175071708783166,22.996622411805127,0.039381027956428505,0.017901854230057426,25.132741228718228
5,208,1.3880205615425713e-7,3,3,1,0.8093384412944168,0.0350724231000265,23.07620545595566,0.1296995003613808,0.0107659013441004,25.13274122871826
