q,t,time_s,decoded,expected,ok,best_overlap,second_overlap,contrast,near_plus,near_minus,energy
5,9,6.00585819898228e-9,4,4,1,1,0.0007426533488625284,1346.5232487426765,0.000026700323101557792,0.600714326112184,25.132741228718288
5,10,6.673175776646977e-9,0,0,1,0.996525501222594,0.0007840556451674756,1270.9882358027464,0.7275845999093805,0.00003396916566236798,25.13274122871824
5,11,7.340493354311675e-9,1,1,1,0.9965342901013736,0.0007507058788496322,1327.4630160462368,0.00009226953150807556,0.31574358637066396,25.13274122871831
5,12,8.007810931976373e-9,2,2,1,0.996514019704426,0.0009296171657244048,1071.96172408014,0.001058554897510559,0.001504201362194553,25.132741228718338
5,13,8.67512850964107e-9,3,3,1,0.9965712824864434,0.0008598167448030933,1159.0507960096406,0.2625207967631822,0.00009715172992770426,25.13274122871836
5,14,9.342446087305767e-9,4,4,1,0.996498003214578,0.0008680539851869855,1147.9677764510518,0.00006046372655406071,0.6016772867989021,25.132741228718366
5,15,1.0009763664970465e-8,0,0,1,0.9955431093469681,0.0009258537261258347,1075.270403147529,0.7272723334880626,0.00005296031170714342,25.13274122871818
5,16,1.0677081242635163e-8,1,1,1,0.9955976931724079,0.0009494419847737954,1048.613511029438,0.00014268069292988736,0.32169639602007954,25.1327412287182
5,17,1.1344398820299861e-8,2,2,1,0.9955894042577907,0.0012134833082650405,820.4393068094358,0.0013592580276737844,0.0016124015934152562,25.13274122871834
5,18,1.201171639796456e-8,3,3,1,0.9955837333462157,0.001200432052735328,829.3545070524059,0.25521825133504017,0.00016873372686330003,25.13274122871827
5,19,1.2679033975629256e-8,4,4,1,0.9955856056296143,0.0011874464080680678,838.4257166177258,0.00006996433593486914,0.6020467279596657,25.13274122871833
5,20,1.3346351553293954e-8,0,0,1,0.9941723986751554,0.0012277653653520253,809.7413616078883,0.7283428142242379,0.00007388031253932666,25.13274122871819
5,21,1.4013669130958652e-8,1,1,1,0.9944298098088911,0.0011990995918448287,829.3137755796824,0.000178069099639471,0.32533744089943784,25.13274122871829
5,22,1.468098670862335e-8,2,2,1,0.9944731199519339,0.0014771316700928035,673.2460890838894,0.001738055901887306,0.0018174167577342981,25.13274122871824
5,23,1.5348304286288048e-8,3,3,1,0.9945312955480734,0.001414381048838732,703.1565477808308,0.2508185894319791,0.0002344313212037582,25.132741228718388
5,24,1.6015621863952746e-8,4,4,1,0.9944478950044578,0.0013826845053465406,719.2153315952728,0.00007526113073577692,0.6042675098626218,25.132741228718256
5,25,1.6682939441617444e-8,0,0,1,0.9925711069599187,0.001472114315569067,674.2486615764116,0.7284506888703289,0.00011472535703341502,25.13274122871827
5,26,1.735025701928214e-8,1,1,1,0.9926574219383234,0.0014959975472132539,663.5421453647748,0.0001711148038097325,0.3290520178830206,25.132741228718295
5,27,1.8017574596946836e-8,2,2,1,0.9928415329804773,0.0018721506936715286,530.3213765518988,0.002157213796780284,0.0020015013706308096,25.13274122871821
5,28,1.8684892174611534e-8,3,3,1,0.9927965995742963,0.0018687283786475886,531.2685411738596,0.2456206688483937,0.0003188086973335122,25.13274122871824
5,29,1.9352209752276232e-8,4,4,1,0.9927600202121575,0.0018235787391308426,544.4020589345807,0.00013673891232646347,0.6046643096358728,25.132741228718558
5,30,2.001952732994093e-8,0,0,1,0.9906345317833636,0.0019023148821903687,520.75213260316,0.7289735281379957,0.00012459738521786265,25.1327412287184
5,31,2.068684490760563e-8,1,1,1,0.9907266705520394,0.0018892325356434747,524.4069493089673,0.00021451130010017864,0.33407614726602636,25.13274122871815
5,32,2.1354162485270326e-8,2,2,1,0.9909149590827546,0.0022346635302635458,443.4291541715413,0.002626028515459987,0.002065292823720609,25.13274122871824
5,33,2.2021480062935024e-8,3,3,1,0.9911014149835784,0.0021621514837933437,458.38666828503625,0.23926893436691715,0.0004338546281149755,25.132741228718345
5,34,2.2688797640599722e-8,4,4,1,0.9911527159756531,0.0021492340156601163,461.1655635234445,0.00016044937379567948,0.6076326565864643,25.13274122871832
5,35,2.335611521826442e-8,0,0,1,0.9885395611416802,0.0022267816674779004,443.93196494262537,0.7291147650450505,0.00014596578821309258,25.132741228718213
5,36,2.402343279592912e-8,1,1,1,0.9886058274472479,0.002336081885534141,423.18971503912195,0.00019874433649398967,0.3388807404191672,25.132741228718206
5,37,2.4690750373593816e-8,2,2,1,0.9887089331075032,0.002792414010186771,354.06960769451706,0.0031744331422189466,0.0021735345771385552,25.13274122871814
5,38,2.535806795125851e-8,3,3,1,0.9888008743084882,0.002696262996929816,366.73012811970386,0.23446610397905474,0.0005239971417035032,25.132741228718363
5,39,2.602538552892321e-8,4,4,1,0.9888842000529777,0.002705517813964389,365.5064457343077,0.00023122614520571373,0.608424139721858,25.132741228718174
5,40,2.6692703106587907e-8,0,0,1,0.9861686630093924,0.0027482744006463843,358.8319502512009,0.7297389394891407,0.00017386941334207273,25.132741228718302
5,41,2.7360020684252605e-8,1,1,1,0.9862713108931886,0.0027328182455417104,360.8989776404563,0.00023064033885404162,0.34278239185398945,25.132741228718196
5,42,2.8027338261917303e-8,2,2,1,0.9864490156431239,0.003176329189615362,310.56258868514135,0.0037816667773044954,0.0023793450197220844,25.132741228718174
5,43,2.8694655839582e-8,3,3,1,0.9866067483163974,0.0030193271899229854,326.7637742637501,0.23036255791949273,0.0006557225959895511,25.13274122871832
5,44,2.93619734172467e-8,4,4,1,0.9866461346021642,0.002934825664091586,336.1856026659628,0.0002949522978992825,0.6112465182530873,25.132741228718302
5,45,3.00292909949114e-8,0,0,1,0.9833160525683227,0.0030365437741555405,323.82739249058966,0.7302532541261966,0.0002453351558148678,25.13274122871836
