q,t,time_s,decoded,expected,ok,best_overlap,second_overlap,contrast,near_plus,near_minus,energy
12,23,1.5348304286288048e-8,11,11,1,1,0.32138983289480405,3.111486107052166,0.00003739554543270091,0.5922495478615766,25.13274122871834
12,24,1.6015621863952746e-8,0,0,1,0.999653256490887,0.32141966792833937,3.1101185031208485,0.7224276047834086,0.00003959068187974989,25.13274122871832
12,25,1.6682939441617444e-8,1,1,1,0.9996563545403084,0.32145348520966616,3.109800952658169,0.000027317460802850355,0.49833982214394595,25.132741228718277
12,26,1.735025701928214e-8,2,2,1,0.999659614918344,0.32152732781524596,3.109096889869225,0.03384955873486053,0.00006895018214567367,25.132741228718253
12,27,1.8017574596946836e-8,3,3,1,0.9996624461107214,0.3215632584514411,3.108758291991494,0.040196141010766163,0.00023113490608612198,25.132741228718263
12,28,1.8684892174611534e-8,4,4,1,0.999664774631591,0.3215764677668759,3.1086378352668813,0.00003179680294799084,0.3667414297493412,25.132741228718192
12,29,1.9352209752276232e-8,5,5,1,0.9996671079143007,0.32160357520768373,3.108383068405692,0.5913797074241627,0.00005769489221122431,25.132741228718253
12,30,2.001952732994093e-8,6,6,1,0.9996692372317696,0.32163207796752274,3.1081142265067,0.0000615770299381686,0.7216914462636493,25.132741228718302
12,31,2.068684490760563e-8,7,7,1,0.9996711960573081,0.3296720655915078,3.0323199943060604,0.5017136124690129,0.000040997176960890413,25.13274122871835
12,32,2.1354162485270326e-8,8,8,1,0.9996733604786024,0.3297523939978084,3.0315878782831414,0.00008559677470558752,0.034672339780763964,25.13274122871835
12,33,2.2021480062935024e-8,9,9,1,0.9996753044306127,0.3297953216772729,3.0311991672485363,0.0002498990134120763,0.039399263185322095,25.13274122871837
12,34,2.2688797640599722e-8,10,10,1,0.9996768768689782,0.3298115556184138,3.0310547336479225,0.3647314441886284,0.000046196773081016564,25.13274122871841
12,35,2.335611521826442e-8,11,11,1,0.9996784639112609,0.329839841830923,3.030799609780614,0.00008211039783879877,0.5905030096991003,25.132741228718427
12,36,2.402343279592912e-8,0,0,1,0.9986724230124607,0.3298734987942305,3.027440599693083,0.7208808574214022,0.00008822221618494562,25.132741228718437
12,37,2.4690750373593816e-8,1,1,1,0.9986808007971384,0.3299058795954558,3.027168845919818,0.000057665732496709926,0.5050954465697595,25.132741228718334
12,38,2.535806795125851e-8,2,2,1,0.9986899619526627,0.32997995379273065,3.026517067094224,0.035528083984256165,0.00010558527217499404,25.132741228718224
12,39,2.602538552892321e-8,3,3,1,0.9986980670526419,0.33001957794375775,3.026178244561118,0.03862862945027911,0.00027144764104768067,25.132741228718338
12,40,2.6692703106587907e-8,4,4,1,0.998704641157072,0.3300352964339112,3.0260540370931515,0.0000634734933019513,0.3626658106762174,25.132741228718345
12,41,2.7360020684252605e-8,5,5,1,0.9987112945829556,0.33006116013160575,3.0258370726950665,0.5896150813599349,0.00011053572613037588,25.132741228718253
12,42,2.8027338261917303e-8,6,6,1,0.998717399737565,0.33009272987176325,3.025566179920272,0.00011948589822623157,0.7200041899027538,25.132741228718274
12,43,2.8694655839582e-8,7,7,1,0.9987230713619897,0.33821838813243604,2.952894066099446,0.5084754912644491,0.00007739830411026925,25.132741228718146
12,44,2.93619734172467e-8,8,8,1,0.9987295086386132,0.3382997597636152,2.9522028314074746,0.00012882208372298062,0.03641486983252286,25.132741228718285
12,45,3.00292909949114e-8,9,9,1,0.9987353560250499,0.33834644357250865,2.9518127794685034,0.00029576225757961647,0.0378822047238753,25.13274122871823
12,46,3.0696608572576095e-8,10,10,1,0.9987400150618061,0.338365538169169,2.9516599724244874,0.36055361020365706,0.00008368777228781196,25.13274122871824
12,47,3.136392615024079e-8,11,11,1,0.9987447543653055,0.33839357296836103,2.9514294423632146,0.00014288734028832965,0.5887131592219461,25.132741228718267
12,48,3.203124372790549e-8,0,0,1,0.9971043690861683,0.33843040611781466,2.946261184165159,0.7190677291908323,0.00015535044849618315,25.13274122871821
12,49,3.269856130557019e-8,1,1,1,0.9971182031352208,0.3384625565915834,2.946022192754471,0.00010026447576368039,0.5118465440338463,25.132741228718345
12,50,3.336587888323489e-8,2,2,1,0.997133749552164,0.3385374200636704,2.9454166377372055,0.0373314712422382,0.00015525470668074337,25.13274122871807
12,51,3.4033196460899585e-8,3,3,1,0.9971476217241174,0.3385802393728679,2.9450851106109286,0.037158513845819696,0.0003228707774407025,25.13274122871837
