noise,cellPx,gapPx,pitch_um,cells,states_per_mm2,G0,s,Ia,dark,seed,t,ber,on_min,on_mean,off_max,false_activation,energy,lyapunov_at_end,fixed_point_residual
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0.001,2,30,0.4444444444444444,6.547216890864424e-16,4.3517631859913504e-14,7.106468218861007e-16,0,1.6770374006642266e-12,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0.001,2,100,0.4444444444444444,1.2300283802849588e-71,2.7947423096492573e-70,3.1269078156075477e-71,0,1.152476484064569e-68,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0.001,2,300,0.4444444444444444,2.2145052744134392e-231,1.5732153383664795e-230,2.4333545521263984e-230,0,1.1291724232600978e-228,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0.001,2,1000,0.4444444444444444,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0.001,2,3000,0.4444444444444444,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0.001,3,1,0,1.4979332788451811,1.54634588077561,0.003014109077843004,0,106.70545019356902,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0.001,3,3,0,1.0410827102244662,1.1278224112717712,0.002603201889976517,0,76.05099423990289,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0.001,3,10,0.2222222222222222,0.22283193286786546,0.34592486962332547,0.0008049912476460721,0,23.246815243542375,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0.001,3,30,0.7777777777777778,6.4105671158257655e-15,2.794916005722497e-13,5.103604085105813e-15,0,1.8709596489837232e-11,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0.001,3,100,0.7777777777777778,2.2870596624587485e-70,2.418807457379931e-69,2.3285824402258837e-70,0,1.6463674863092502e-67,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0.001,3,300,0.7777777777777778,4.6424377411099055e-230,2.64675150421384e-229,5.348290973173701e-229,0,2.286783835177316e-227,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0.001,3,1000,0.7777777777777778,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0.001,3,3000,0.7777777777777778,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,1,1,0,1.744086881907189,1.7826069016930244,0.004248665591071043,0,52.80361379805299,-0.002519798226230084,1.9999984879320245
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,1,3,0,1.6249232976064112,1.703958670036899,0.00730288522479787,0,49.400476272339375,-0.002519798226230084,1.9999984879320245
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,1,10,0,1.5154867481525152,1.6390660531011167,0.0060276941649750025,0,47.38756047999687,-0.002519798226230084,1.9999984879320245
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,1,30,0,1.4770498346046756,1.615699561470479,0.005766532291170451,0,46.699640726634726,-0.002519798226230084,1.9999984879320245
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,1,100,0,1.4854387624226382,1.6191779514943783,0.005673335501161797,0,46.77207154054006,-0.002519798226230084,1.9999984879320245
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,1,300,0,1.5055163155218543,1.629038701298754,0.005975549852552974,0,46.987395114804144,-0.002519798226230084,1.9999984879320245
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,1,1000,0,1.5106131954084507,1.6322775222502273,0.00630308507838757,0,47.024115088181006,-0.002519798226230084,1.9999984879320245
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,1,3000,0,1.508703303864938,1.6308119092950057,0.006234782170062811,0,46.979570153556786,-0.002519798226230084,1.9999984879320245
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,2,1,0,1.7194915511102757,1.7651984320087317,0.0027763904489067816,0,70.00721012991544,-0.0012041990318779072,1.9999988377838407
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,2,3,0,1.5818464626774429,1.6712303319407416,0.004773169038437626,0,64.70322949694037,-0.0012041990318779072,1.9999988377838407
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,2,10,0,1.4358302125000881,1.579386605425484,0.003945319892450509,0,60.96591657611411,-0.0012041990318779072,1.9999988377838407
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,2,30,0,1.3766990541215645,1.5435722421234628,0.0038130929688717408,0,59.55504457157093,-0.0012041990318779072,1.9999988377838407
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,2,100,0,1.38234178321842,1.5511184457661404,0.004053726463798233,0,59.78396932366103,-0.0012041990318779072,1.9999988377838407
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,2,300,0,1.3814700168179348,1.5518009689702374,0.004338810528251092,0,59.70896807337018,-0.0012041990318779072,1.9999988377838407
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,2,1000,0,1.364757775047993,1.5357145194579203,0.004391689783381801,0,59.03527219502596,-0.0012041990318779072,1.9999988377838407
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,2,3000,0,1.35909856382693,1.5315288249255,0.004454801004534708,0,58.87044555296033,-0.0012041990318779072,1.9999988377838407
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,3,1,0,1.7352240719670442,1.7913058170238083,0.003491580500461101,0,123.60888725878837,-0.0036309066778930452,1.99999958891947
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,3,3,0,1.6026905928393171,1.7179758010988075,0.004755361876599255,0,115.93243098811024,-0.0036309066778930452,1.99999958891947
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,3,10,0,1.4722013516869614,1.6574797114167663,0.003668331689182912,0,111.54546322927003,-0.0036309066778930452,1.99999958891947
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,3,30,0,1.4297354490783487,1.6385181407698153,0.0035434577820807264,0,110.1817276470809,-0.0036309066778930452,1.99999958891947
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,3,100,0,1.4503541051782727,1.652642905506061,0.003690283845189654,0,110.86583423340772,-0.0036309066778930452,1.99999958891947
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,3,300,0,1.4500910049985967,1.65517194352948,0.00474561020594321,0,110.66222211698071,-0.0036309066778930452,1.99999958891947
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,3,1000,0,1.435736759349903,1.6438952521112005,0.005079998170636951,0,109.79711180966711,-0.0036309066778930452,1.99999958891947
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0.001,3,3000,0,1.4352586023529286,1.6434770732566553,0.005075716468956521,0,109.76614084607084,-0.0036309066778930452,1.99999958891947
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,1,1,0,1.662409528032911,1.6991256163059703,0.004049696281356424,0,50.33076712122473,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,1,3,0,1.4052991564750645,1.4781161646122578,0.005031599272033682,0,42.810289259398,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,1,10,0,0.9797635924926641,1.1022375009103573,0.0029522179420531686,0,31.83549376904274,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,1,30,0.1111111111111111,0.08323717579437796,0.46385776895981484,0.0018022607702604333,0,13.360878894966598,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,1,100,0.3333333333333333,3.0925518473324743e-37,2.39425203505637e-35,4.803380802663705e-37,0,7.054472158545317e-34,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,1,300,0.3333333333333333,4.509413529726779e-184,2.766428694041955e-183,2.460272285626863e-183,0,1.3359843433477015e-181,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,1,1000,0.3333333333333333,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,1,3000,0.3333333333333333,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,2,1,0,1.6389660214702118,1.6825324028761484,0.002646369274192959,0,66.7287016250643,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,2,3,0,1.3645287529834969,1.4479955761444336,0.0033248923701150383,0,56.02153857448446,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,2,10,0,0.8984092473240829,1.0431394273205419,0.0019192010106309641,0,40.23765723371232,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,2,30,0.2222222222222222,0.0015824513341900046,0.35551591776953567,0.000985964367366872,0,13.62666828680662,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,2,100,0.4444444444444444,5.357357747371444e-38,3.632395619048754e-36,1.153672412024621e-37,0,1.4224440960350337e-34,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,2,300,0.4444444444444444,5.147701065072832e-185,4.2974066925124633e-184,5.046148982580438e-184,0,2.717842127347673e-182,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,2,1000,0.4444444444444444,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,2,3000,0.4444444444444444,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,3,1,0,1.653961772452335,1.7074171526276205,0.003328066251787394,0,117.82015796360457,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,3,3,0,1.3860798455523493,1.4928684800751382,0.0034463909896555057,0,100.69518086610691,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,3,10,0,0.9435383217957946,1.1287247303241714,0.0021448225465269385,0,75.91255579458881,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,3,30,0.2222222222222222,0.028089145053778655,0.5326589741374058,0.0015969928860768258,0,35.633171607161636,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,3,100,0.7777777777777778,8.333291731959446e-26,2.934606774502016e-24,1.0673559040342016e-25,0,1.9727320683353146e-22,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,3,300,0.7777777777777778,1.0613879760046118e-172,6.700389371129385e-172,9.295757102340239e-172,0,5.385065941806559e-170,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,3,1000,0.7777777777777778,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,3,-0.9,0.3,0.001,3,3000,0.7777777777777778,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,1,1,0,1.9054468328855845,1.9475306593652313,0.004641744903008259,0,57.68891430820793,-0.0038734254334173235,1.9999990967545895
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,1,3,0,2.0180312502921005,2.111043551630735,0.009411791570627513,0,61.22622507224945,-0.0038734254334173235,1.9999990967545895
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,1,10,0,2.2776006831580156,2.4279365717941617,0.010363131845398716,0,70.24112302148691,-0.0038734254334173235,1.9999990967545895
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,1,30,0,2.3484042585054183,2.5072634173760133,0.010698552336130616,0,72.5266381188617,-0.0038734254334173235,1.9999990967545895
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,1,100,0,2.3588311934792134,2.5121346296720395,0.010512460462247668,0,72.63140891967477,-0.0038734254334173235,1.9999990967545895
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,1,300,0,2.3820586146371654,2.5231992958150755,0.010806394837338206,0,72.86522343073587,-0.0038734254334173235,1.9999990967545895
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,1,1000,0,2.4000533708005367,2.534254673831175,0.011430387579407966,0,73.10637062237213,-0.0038734254334173235,1.9999990967545895
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,1,3000,0,2.4000156383264395,2.5338185855286244,0.011340947977227367,0,73.09592471367046,-0.0038734254334173235,1.9999990967545895
0,3,3,120,9,69.44444444444444,3.4,-0.8,0.2,0.001,2,1,0,1.8785759839290794,1.9285115876839827,0.0030332573695744996,0,76.484158103026,-0.00016569508192879198,1.9999992828726043
