noise,cellPx,gapPx,pitch_um,cells,states_per_mm2,G0,s,Ia,dark,seed,t,ber,on_min,on_mean,off_max,false_activation,energy,lyapunov_at_end,fixed_point_residual
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,1,0,1.7440813514657034,1.782601249105837,0.004248652118693779,0,52.80344635955015,-0.0025222054650962554,1.99999823744505
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,3,0,1.616530881784493,1.6961053272822653,0.0073308695684127095,0,49.16309593688958,-0.0025222054650962554,1.99999823744505
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,10,0,1.4956644084214457,1.6201422969449846,0.005961844760132984,0,46.83649809956944,-0.0025222054650962554,1.99999823744505
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,30,0,1.451783814617237,1.5919811700174147,0.0056856681197750055,0,46.00968423415472,-0.0025222054650962554,1.99999823744505
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,100,0,1.460670303781085,1.5955868570191256,0.005589118313017295,0,46.08442711874937,-0.0025222054650962554,1.99999823744505
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,300,0,1.4815901272732845,1.6058488514507936,0.005914524233370936,0,46.30937479597163,-0.0025222054650962554,1.99999823744505
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,1000,0,1.4851259831330637,1.6082329059870333,0.006211278168726907,0,46.324066999028176,-0.0025222054650962554,1.99999823744505
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,3000,0,1.4830388209265573,1.6066638108669598,0.006145489440359218,0,46.276426803376125,-0.0025222054650962554,1.99999823744505
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,10000,0,1.4830310257192825,1.606657700361277,0.006145378655546664,0,46.276233214719504,-0.0025222054650962554,1.99999823744505
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,1,30000,0,1.4830310257185078,1.6066577003606668,0.006145378655537885,0,46.27623321470001,-0.0025222054650962554,1.99999823744505
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,1,0,1.7194860986597662,1.7651928346232233,0.002776381645065009,0,70.00698813938058,-0.000377898058505495,1.9999988190715883
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,3,0,1.573286156488427,1.6631199532173342,0.004804611194562138,0,64.37366375915451,-0.000377898058505495,1.9999988190715883
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,10,0,1.415455059786397,1.5598904374385276,0.003923110431812299,0,60.206456672370486,-0.000377898058505495,1.9999988190715883
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,30,0,1.3503915270726947,1.518897809700648,0.003780165768061899,0,58.59503573121208,-0.000377898058505495,1.9999988190715883
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,100,0,1.3561190797654943,1.526645286267901,0.004032141506859096,0,58.82982094493852,-0.000377898058505495,1.9999988190715883
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,300,0,1.3544910712392746,1.5267950898939096,0.004319717722930879,0,58.73345172317511,-0.000377898058505495,1.9999988190715883
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,1000,0,1.337046489115865,1.5101018250401979,0.004363978905826894,0,58.0398048734493,-0.000377898058505495,1.9999988190715883
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,3000,0,1.3320368778457397,1.506196633111212,0.004426601457784483,0,57.88739765590804,-0.000377898058505495,1.9999988190715883
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,10000,0,1.331179985162776,1.5057077407776485,0.00446330419297929,0,57.87002293843715,-0.000377898058505495,1.9999988190715883
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,2,30000,0,1.3311638449168848,1.5056973099551056,0.0044641471222521874,0,57.86966117148481,-0.000377898058505495,1.9999988190715883
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,1,0,1.7352185696292344,1.79130013685265,0.0034915694287754647,0,123.6084952991188,-0.0008865811920060773,1.9999994961705283
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,3,0,1.593940654425063,1.709788224901298,0.004773953580523575,0,115.35720367885087,-0.0008865811920060773,1.9999994961705283
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,10,0,1.4518887093338062,1.637911030866049,0.0036418964084249544,0,110.21919130820946,-0.0008865811920060773,1.9999994961705283
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,30,0,1.4041947573285272,1.6144336846820397,0.003503172977303403,0,108.54779820637981,-0.0008865811920060773,1.9999994961705283
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,100,0,1.4259778139101185,1.6293621678366834,0.0036644887557603614,0,109.27572447033936,-0.0008865811920060773,1.9999994961705283
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,300,0,1.4246113553351873,1.6312778718096632,0.00473958397503188,0,109.03410542526738,-0.0008865811920060773,1.9999994961705283
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,1000,0,1.4104814872628206,1.6202422585406921,0.0050541460078880295,0,108.19641535509906,-0.0008865811920060773,1.9999994961705283
0,3,3,120,9,69.44444444444444,3,-0.8,0.2,0,3,3000,0,1.4100881033923212,1.6199005874869885,0.005050911930530393,0,108.17125172787253,-0.0008865811920060773,1.9999994961705283
