cellPx,gapPx,pitch_um,cells,states_per_mm2,G0,s,Ia,dark,seed,t,ber,on_min,on_mean,off_max,false_activation,energy,lyapunov_at_end,fixed_point_residual
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,3,300,0.375,3.302620352097245,4.603464279414281,5.257728730178062,1,652.8015866948983,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,3,1000,0.375,3.3046997102976405,4.603733245687728,5.258062819307914,1,652.8278897595721,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,3,3000,0.375,3.304699756915047,4.603733251798908,5.258062816305658,1,652.8278897665216,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,1,1,0,2.509086269154577,2.7136931848127843,0.013734192265263487,0,239.8461800738542,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,1,3,0,3.6093351474613886,4.208411522942696,0.07161652233604937,0,364.51189269556716,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,1,10,0.3125,4.756171592990554,6.138242805365891,4.566728507101569,0.7142857142857143,680.918625111108,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,1,30,0.4375,4.755325505548594,6.607699534146259,7.896477363805149,1,995.0813220387403,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,1,100,0.4375,5.250001801116192,6.956913044422975,8.19864830162328,1,1038.3566678555464,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,1,300,0.4375,5.483520787682275,7.048641105972857,8.283314798177573,1,1047.3685031472087,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,1,1000,0.4375,5.48707091951987,7.049238309459032,8.284180592538403,1,1047.4155748110213,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,1,3000,0.4375,5.4870710255117805,7.049238339955792,8.284180585798996,1,1047.4155748269397,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,2,1,0,2.46698249017909,2.698050889426416,0.009948814519396752,0,213.2598700724684,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,2,3,0,3.5382494743991257,4.174084776783095,0.044619907475682785,0,322.5959958940446,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,2,10,0.5,4.448694900408738,6.109278277905689,4.066004648561833,1,638.3637897295108,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,2,30,0.5,4.524645490941286,6.60931431442578,7.620918210528127,1,991.7352145358473,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,2,100,0.5,5.214143029339568,6.935021571379576,8.140761471329094,1,1036.9432011333256,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,2,300,0.5,5.483255033034897,7.032156194140617,8.282913963403026,1,1047.3616718659548,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,2,1000,0.5,5.487070924427074,7.032877072826791,8.284180594695552,1,1047.4155748075902,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,2,3000,0.5,5.4870710255117725,7.032877086525749,8.284180585799012,1,1047.4155748269393,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,3,1,0,2.497623329355562,2.7595721719687876,0.013798293320560148,0,268.9940767117499,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,3,3,0,3.5941329379736198,4.359115802892363,0.08452941133468378,0,415.580404087037,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,3,10,0.25,4.671347377195854,6.491493279349814,5.263309897394068,0.6666666666666666,760.8469011522715,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,3,30,0.375,4.801366242708732,7.009380750372733,7.883671223719585,1,1011.2581235320763,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,3,100,0.375,5.2964536188073765,7.29640377480423,8.210485861154687,1,1042.2274864230326,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,3,300,0.375,5.484328489504721,7.341743163841177,8.283586076735178,1,1047.3839097220243,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,3,1000,0.375,5.487070939409799,7.342038288201688,8.284180587206892,1,1047.415574816029,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.6,0.05,0,3,3000,0.375,5.487071025511774,7.342038298728541,8.284180585799,1,1047.4155748269397,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,1,1,0,2.3828784336668405,2.577193556544345,0.013043358036372904,0,227.78184111139876,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,1,3,0,3.3017713727988345,3.8652004717323547,0.04035921913471039,0,334.1354816471681,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,1,10,0.1875,4.401150390835122,5.610893174761399,1.7806306275388961,0.42857142857142855,512.0659896053315,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,1,30,0.4375,4.423583154559285,6.212637765418147,7.411309543094079,1,900.6616456292038,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,1,100,0.4375,4.913737421989397,6.562143985509778,7.734545081152719,1,978.9610943352369,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,1,300,0.4375,5.1304659578240965,6.643008670135548,7.833448715679623,1,986.8276483931487,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,1,1000,0.4375,5.133912756638851,6.643572990873384,7.834276709946295,1,986.8717072286452,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,1,3000,0.4375,5.133912866024321,6.6435730155839945,7.834276703776908,1,986.8717072433778,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,2,1,0,2.34289248813362,2.562338073579312,0.009448385992248053,0,202.5328309390897,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,2,3,0,3.22751511643734,3.8316682135808047,0.02502704182748193,0,295.3355063372072,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,2,10,0.125,4.212974333054973,5.548875818938036,0.8052271747349908,0.25,442.3378396841702,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,2,30,0.5,4.063849369573865,6.1680444101199585,7.352883222347335,1,881.6452509727357,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,2,100,0.5,4.850385358312137,6.525645225670119,7.69703117162528,1,976.3484257815223,NaN,NaN
