noise,cellPx,gapPx,pitch_um,cells,states_per_mm2,G0,s,Ia,dark,seed,t,ber,on_min,on_mean,off_max,false_activation,energy,lyapunov_at_end,fixed_point_residual
0,3,3,120,9,69.44444444444444,2.4,-0.8,0.2,0,3,10,0,0.40725376120618584,0.5257591878606848,0.0011818214418041397,0,35.34566011677719,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.8,0.2,0,3,30,0.7777777777777778,1.1655352297699987e-7,0.000008599648476780263,1.4927296259230993e-7,0,0.0005752961849807084,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.8,0.2,0,3,100,0.7777777777777778,2.335431306422022e-44,2.5118001923732757e-43,2.6029707611622203e-44,0,1.7107453813053737e-41,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.8,0.2,0,3,300,0.7777777777777778,5.243908563226584e-151,2.800299305384955e-150,6.312972167536523e-150,0,2.4822998285731556e-148,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.8,0.2,0,3,1000,0.7777777777777778,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.8,0.2,0,3,3000,0.7777777777777778,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,1,1,0,1.427166308019304,1.458686798765995,0.0034766343629549492,0,43.2085920351843,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,1,3,0,0.8919953795108696,0.944812882083694,0.0031462772172391575,0,27.34883072732528,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,1,10,0.3333333333333333,0.04691685599677119,0.08414644668792871,0.0003108423165995988,0,2.4325045174226365,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,1,30,0.3333333333333333,1.2519123318769182e-18,1.3017198136711146e-17,1.9366149143961266e-19,0,3.7888310946046326e-16,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,1,100,0.3333333333333333,1.4287134517299481e-77,2.3523677138596748e-76,2.893556698099399e-77,0,7.433988305885804e-75,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,1,300,0.3333333333333333,1.6622689966113775e-244,7.846754143862549e-244,1.0061223457323505e-243,0,4.464048234082678e-242,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,1,1000,0.3333333333333333,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,1,3000,0.3333333333333333,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,2,1,0,1.4070402306936383,1.4444416475264945,0.0022718884865720722,0,57.28609775826506,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,2,3,0,0.8624744179442406,0.9229407347445151,0.0021170527999391465,0,35.686569168558215,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,2,10,0.4444444444444444,0.03240628107985152,0.07125532045290146,0.00015205422329054403,0,2.7489054816953096,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,2,30,0.4444444444444444,6.283752922154736e-19,1.0635430258217337e-17,1.8025789315226622e-19,0,4.106880225979887e-16,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,2,100,0.4444444444444444,1.0575168750912278e-77,1.921763365878441e-76,2.681576895858344e-77,0,8.001608967233954e-75,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,2,300,0.4444444444444444,8.953728387841367e-245,6.196123779112829e-244,8.683847487027776e-244,0,4.431119567131689e-242,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,2,1000,0.4444444444444444,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,2,3000,0.4444444444444444,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,3,1,0,1.4199139722141512,1.4658050214905607,0.0028571203095950092,0,101.14773587115754,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,3,3,0,0.8779484744875781,0.9550206006751516,0.002222690628259064,0,64.38299100011918,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,3,10,0.7777777777777778,0.03959459332795425,0.09509679102750912,0.000289202058499891,0,6.386972053805066,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,3,30,0.7777777777777778,1.7020849476715062e-18,3.051799721377748e-17,5.532580576679996e-19,0,2.043626921493299e-15,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,3,100,0.7777777777777778,8.807779479845519e-77,7.903484378276035e-76,5.722168743741131e-77,0,5.364851601880022e-74,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,3,300,0.7777777777777778,9.102089133100141e-244,5.087168243722102e-243,9.838580146824908e-243,0,4.353101521149483e-241,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,3,1000,0.7777777777777778,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.4,-0.9,0.3,0,3,3000,0.7777777777777778,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,1,1,0,1.5827216994908935,1.6176777970410294,0.0038555735351412873,0,47.91815490196577,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,1,3,0,1.2501765258659825,1.3158424363530548,0.005479569134500822,0,38.126644482466546,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,1,10,0,0.7615853985117337,0.8590057685609542,0.0028947906443284577,0,24.819827558266642,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,1,30,0.2222222222222222,0.03086474157185391,0.2551937053496886,0.001229751660217553,0,7.350666587728761,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,1,100,0.3333333333333333,4.908489048772684e-31,2.5512987210185456e-29,6.583144192590073e-31,0,7.594074008672902e-28,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,1,300,0.3333333333333333,1.941691405233887e-130,1.0306574107481077e-129,1.1996729648689713e-129,0,5.420153229140252e-128,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,1,1000,0.3333333333333333,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,1,3000,0.3333333333333333,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,2,1,0,1.5604019606279633,1.601879981570892,0.0025195152003774195,0,63.530052168199305,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,2,3,0,1.2143472096621701,1.2886182689725683,0.0036333112076046095,0,49.861879052357715,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,2,10,0,0.7002374289161882,0.8126109990830693,0.0019120559748261557,0,31.34789805022788,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,2,30,0.2222222222222222,0.0020941889227724915,0.20145298838286563,0.0006866075208202237,0,7.722255536169166,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,2,100,0.4444444444444444,1.7637038890900847e-31,8.753324073301979e-30,3.615349765844186e-31,0,3.45863473549744e-28,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,2,300,0.4444444444444444,4.969558888228811e-131,3.639875360426402e-130,5.558361060885557e-130,0,2.499363208636856e-128,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,2,1000,0.4444444444444444,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,2,3000,0.4444444444444444,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,3,1,0,1.5746788882317486,1.6255718774328336,0.003168534939931462,0,112.17243254560411,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,3,3,0,1.2316813206098094,1.3271827830082206,0.003621209099283906,0,89.51782557206862,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,3,10,0,0.730028204432303,0.8749547117819014,0.001896134590663144,0,58.84357946401162,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,3,30,0.3333333333333333,0.012021060081151782,0.3034702987518047,0.0010372165553219706,0,20.28613141725419,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,3,100,0.7777777777777778,1.969315405770069e-26,3.659494261809692e-25,2.0445692707856674e-26,0,2.4703122433329253e-23,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,3,300,0.7777777777777778,5.440879200414106e-126,3.07793159762815e-125,5.706726122837724e-125,0,2.610872469637355e-123,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,3,1000,0.7777777777777778,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.8,0.2,0,3,3000,0.7777777777777778,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,1,1,0,1.5055788609921166,1.5388311766400236,0.0036676504867385004,0,45.58259427500873,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,1,3,0,1.0525629900429203,1.1120961353115375,0.0037334727335690166,0,32.19537931792469,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,1,10,0.1111111111111111,0.2365414686452238,0.31909160126242303,0.0009662326352155396,0,9.217369141127039,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,1,30,0.3333333333333333,1.2693281603493589e-15,4.368094061427688e-14,6.146039378992865e-16,0,1.267081745446579e-12,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,1,100,0.3333333333333333,1.1671159645768875e-71,2.202117501721287e-70,2.027479082867748e-71,0,6.888508997161494e-69,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,1,300,0.3333333333333333,1.4846824847901473e-231,6.896636749205559e-231,9.755210880621675e-231,0,3.997381992440575e-229,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,1,1000,0.3333333333333333,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,1,3000,0.3333333333333333,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,2,1,0,1.4843470000618593,1.5238033565062978,0.0023967124648993743,0,60.43355797354281,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,2,3,0,1.0192662271280346,1.087443976857024,0.0024991656912030816,0,42.05300192302237,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,2,10,0.2222222222222222,0.19084016291083616,0.28353942127590986,0.0005228709087569349,0,10.934954575062546,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,2,30,0.4444444444444444,5.210842566264709e-16,3.3714326358267446e-14,5.685261267350077e-16,0,1.299450209636258e-12,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,2,100,0.4444444444444444,7.944310158684839e-72,1.7173387489462968e-70,1.998017811144181e-71,0,7.112056563137961e-69,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,2,300,0.4444444444444444,8.435097540459093e-232,5.476360264265621e-231,9.835290538031427e-231,0,4.124894033889676e-229,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,2,1000,0.4444444444444444,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,2,3000,0.4444444444444444,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,3,1,0,1.497928061348305,1.5463404946513306,0.0030140985793081785,0,106.70507852457607,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,3,3,0,1.036757885258034,1.1237564959889932,0.0026091030006332692,0,75.76793595458209,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,3,10,0.2222222222222222,0.21528312875714398,0.3377811162604901,0.0007936988845024378,0,22.69866600500807,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,3,30,0.7777777777777778,5.128251995861694e-15,2.1169519400031844e-13,3.862510413808478e-15,0,1.4170966551762278e-11,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,3,100,0.7777777777777778,1.4809485154376657e-70,1.4645592432268802e-69,1.5878605864460767e-70,0,9.985850236614557e-68,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,3,300,0.7777777777777778,1.7341486518083478e-230,9.232719201501006e-230,2.1000073638250358e-229,0,8.201833109797228e-228,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,3,1000,0.7777777777777778,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.6,-0.9,0.3,0,3,3000,0.7777777777777778,0,0,0,0,0,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,1,1,0,1.6634015254782977,1.7001395230734329,0.004052112826917531,0,50.36080063075814,-0.003718584781438706,1.9999977888382097
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,1,3,0,1.429913196787256,1.5025030523745142,0.006371899667383326,0,43.54323692619475,-0.003718584781438706,1.9999977888382097
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,1,10,0,1.122477938906893,1.2338147631004153,0.004305630518534927,0,35.65811783502208,-0.003718584781438706,1.9999977888382097
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,1,30,0,0.9119586267833603,1.0643599313940035,0.003605594637477713,0,30.745700664306696,-0.003718584781438706,1.9999977888382097
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,1,100,0,0.8568318084404234,1.0325203074175608,0.003457445804951948,0,29.7974282583761,-0.003718584781438706,1.9999977888382097
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,1,300,0,0.8839964367370889,1.0461304169056094,0.003759820968248177,0,30.130013651811126,-0.003718584781438706,1.9999977888382097
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,1,1000,0,0.8760344995513756,1.0415971170125056,0.003907225093899945,0,29.976056333413965,-0.003718584781438706,1.9999977888382097
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,1,3000,0,0.8740811660930105,1.0402991359805338,0.003897193243685463,0,29.938560850328216,-0.003718584781438706,1.9999977888382097
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,2,1,0,1.6399440296438648,1.6835364080970572,0.0026479484227212155,0,66.76852015378992,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,2,3,0,1.3903767907754232,1.4724105204488114,0.004200644421967621,0,56.982812327072374,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,2,10,0,1.0511007548204867,1.1801820749195093,0.002857615836391585,0,45.53955922152673,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,2,30,0,0.7898909096658568,0.9779270396802389,0.0022523886280321533,0,37.69641741305731,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,2,100,0,0.4897482200542428,0.8344150226575504,0.001937684947747779,0,32.07690154225823,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,2,300,0.2222222222222222,0.0015920316058969162,0.5612945529126638,0.0017970740644996036,0,21.511232721710392,NaN,NaN
0,3,3,120,9,69.44444444444444,2.8,-0.8,0.2,0,2,1000,0.2222222222222222,0.0015918140335523297,0.5612335954980843,0.0017974068223900093,0,21.50896972519175,NaN,NaN
